# Battino yields
# Model: m3z2m2
# Set: set1.2
# Mini: 3.00
# Mfinal: 0.6557181605296707
# Created by Daniel Boyea on 2024-10-30
isotope       mass_yield     X0      
Pr-144         2.3446e-99     1.0000e-99
Pr-145         2.3446e-99     1.0000e-99
Pr-146         2.3446e-99     1.0000e-99
Pr-147         2.3446e-99     1.0000e-99
Pr-148         2.3446e-99     1.0000e-99
Pr-149         2.3446e-99     1.0000e-99
Nd-134         2.3446e-99     1.0000e-99
Nd-135         2.3446e-99     1.0000e-99
Nd-136         2.3446e-99     1.0000e-99
Nd-137         2.3446e-99     1.0000e-99
Nd-138         2.3446e-99     1.0000e-99
Nd-139         2.3446e-99     1.0000e-99
Nd-140         2.3446e-99     1.0000e-99
Nd-141         2.3446e-99     1.0000e-99
Nd-142         1.2801e-08     9.9198e-10
Nd-143         2.8720e-09     4.4836e-10
Nd-144         7.8977e-09     8.8261e-10
Nd-145         1.8024e-09     3.0955e-10
Nd-146         6.5695e-09     6.4477e-10
Nd-147         4.0171e-24     1.0000e-99
Nd-148         1.3863e-09     2.1850e-10
Nd-149         1.1540e-26     1.0000e-99
Nd-150         5.0601e-10     2.1683e-10
Nd-151         6.1406e-28     1.0000e-99
Nd-152         2.3446e-99     1.0000e-99
Pm-137         2.3446e-99     1.0000e-99
Pm-138         2.3446e-99     1.0000e-99
Pm-139         2.3446e-99     1.0000e-99
Pm-140         2.3446e-99     1.0000e-99
Pm-141         2.3446e-99     1.0000e-99
Pm-142         2.3446e-99     1.0000e-99
Pm-143         2.3446e-99     1.0000e-99
Pm-144         2.3446e-99     1.0000e-99
Pm-145         5.3270e-17     1.0000e-99
Pm-146         3.9446e-26     1.0000e-99
Pm-147         4.5295e-21     1.0000e-99
Pm-148         1.5289e-30     1.0000e-99
Pm-149         3.5284e-25     1.0000e-99
Pm-150         2.3446e-99     1.0000e-99
Pm-151         8.4381e-26     1.0000e-99
Pm-152         2.3446e-99     1.0000e-99
Pm-153         2.3446e-99     1.0000e-99
Pm-154         2.3446e-99     1.0000e-99
Sm-140         2.3446e-99     1.0000e-99
Sm-141         2.3446e-99     1.0000e-99
Sm-142         2.3446e-99     1.0000e-99
Sm-143         2.3446e-99     1.0000e-99
Sm-144         8.3690e-11     3.6835e-11
Sm-145         1.7435e-24     1.0000e-99
Sm-146         8.4880e-14     1.0000e-99
Sm-147         1.0146e-09     1.8344e-10
Sm-148         1.3258e-09     1.3846e-10
Sm-149         6.1532e-10     1.7137e-10
Sm-150         1.2048e-09     9.2131e-11
Sm-151         2.0168e-11     1.0000e-99
Sm-152         1.6424e-09     3.3832e-10
Sm-153         9.8687e-25     1.0000e-99
Sm-154         1.0356e-09     2.9162e-10
Sm-155         2.3346e-27     1.0000e-99
Sm-156         2.3446e-99     1.0000e-99
Sm-157         2.3446e-99     1.0000e-99
Sm-158         2.3446e-99     1.0000e-99
Eu-143         2.3446e-99     1.0000e-99
Eu-144         2.3446e-99     1.0000e-99
Eu-145         2.3446e-99     1.0000e-99
Eu-146         2.3446e-99     1.0000e-99
Eu-147         2.3446e-99     1.0000e-99
Eu-148         2.3446e-99     1.0000e-99
Eu-149         2.3446e-99     1.0000e-99
Eu-150         2.3446e-99     1.0000e-99
Eu-151         5.8790e-10     2.0360e-10
Eu-152         8.4972e-18     1.0000e-99
Eu-153         6.8146e-10     2.2520e-10
Eu-154         1.1896e-16     1.0000e-99
Eu-155         3.0215e-18     1.0000e-99
Eu-156         2.3446e-99     1.0000e-99
Eu-157         2.3446e-99     1.0000e-99
Eu-158         2.3446e-99     1.0000e-99
Eu-159         2.3446e-99     1.0000e-99
Gd-144         2.3446e-99     1.0000e-99
Gd-145         2.3446e-99     1.0000e-99
Gd-146         2.3446e-99     1.0000e-99
Gd-147         2.3446e-99     1.0000e-99
Gd-148         2.3446e-99     1.0000e-99
Gd-149         2.3446e-99     1.0000e-99
Gd-150         2.3446e-99     1.0000e-99
Gd-151         2.3446e-99     1.0000e-99
Gd-152         2.3588e-11     2.9472e-12
Gd-153         5.8962e-24     1.0000e-99
Gd-154         4.1531e-10     3.2095e-11
Gd-155         7.1031e-10     2.1922e-10
Gd-156         1.4277e-09     3.0510e-10
Gd-157         8.7149e-10     2.3483e-10
Gd-158         2.1404e-09     3.7497e-10
Gd-159         3.7929e-25     1.0000e-99
Gd-160         1.0273e-09     3.3429e-10
Gd-161         3.5424e-28     1.0000e-99
Gd-162         2.3446e-99     1.0000e-99
Tb-147         2.3446e-99     1.0000e-99
Tb-148         2.3446e-99     1.0000e-99
Tb-149         2.3446e-99     1.0000e-99
Tb-150         2.3446e-99     1.0000e-99
Tb-151         2.3446e-99     1.0000e-99
Tb-152         2.3446e-99     1.0000e-99
Tb-153         2.3446e-99     1.0000e-99
Tb-154         2.3446e-99     1.0000e-99
Tb-155         2.3446e-99     1.0000e-99
Tb-156         2.3446e-99     1.0000e-99
Tb-157         2.0083e-13     1.0000e-99
Tb-158         4.6527e-14     1.0000e-99
Tb-159         9.1276e-10     2.7649e-10
Tb-160         6.7179e-23     1.0000e-99
Tb-161         8.9370e-25     1.0000e-99
Tb-162         2.3446e-99     1.0000e-99
Tb-163         2.3446e-99     1.0000e-99
Tb-164         2.3446e-99     1.0000e-99
Tb-165         2.3446e-99     1.0000e-99
Dy-148         2.3446e-99     1.0000e-99
Dy-149         2.3446e-99     1.0000e-99
Dy-150         2.3446e-99     1.0000e-99
Dy-151         2.3446e-99     1.0000e-99
Dy-152         2.3446e-99     1.0000e-99
Dy-153         2.3446e-99     1.0000e-99
Dy-154         2.3446e-99     1.0000e-99
Dy-155         2.3446e-99     1.0000e-99
Dy-156         2.2742e-12     1.0037e-12
Dy-157         8.3831e-28     1.0000e-99
Dy-158         3.9911e-12     1.7427e-12
Dy-159         4.5784e-25     1.0000e-99
Dy-160         5.1750e-10     4.3015e-11
Dy-161         1.0307e-09     3.4978e-10
Dy-162         2.0213e-09     4.7480e-10
Dy-163         1.2533e-09     4.6630e-10
Dy-164         2.6012e-09     5.3116e-10
Dy-165         4.0022e-26     1.0000e-99
Dy-166         2.3446e-99     1.0000e-99
Dy-167         2.3446e-99     1.0000e-99
Dy-168         2.3446e-99     1.0000e-99
Ho-153         2.3446e-99     1.0000e-99
Ho-154         2.3446e-99     1.0000e-99
Ho-155         2.3446e-99     1.0000e-99
Ho-156         2.3446e-99     1.0000e-99
Ho-157         2.3446e-99     1.0000e-99
Ho-158         2.3446e-99     1.0000e-99
Ho-159         2.3446e-99     1.0000e-99
Ho-160         2.3446e-99     1.0000e-99
Ho-161         2.3446e-99     1.0000e-99
Ho-162         2.3446e-99     1.0000e-99
Ho-163         1.0147e-10     1.0000e-99
Ho-164         9.7522e-27     1.0000e-99
Ho-165         1.3498e-09     4.2439e-10
Ho-166         8.1671e-24     1.0000e-99
Ho-167         2.3446e-99     1.0000e-99
Ho-168         2.3446e-99     1.0000e-99
Ho-169         2.3446e-99     1.0000e-99
Er-154         2.3446e-99     1.0000e-99
Er-155         2.3446e-99     1.0000e-99
Er-156         2.3446e-99     1.0000e-99
Er-157         2.3446e-99     1.0000e-99
Er-158         2.3446e-99     1.0000e-99
Er-159         2.3446e-99     1.0000e-99
Er-160         2.3446e-99     1.0000e-99
Er-161         2.3446e-99     1.0000e-99
Er-162         3.6454e-12     1.6089e-12
Er-163         2.2055e-28     1.0000e-99
Er-164         2.3026e-10     1.9129e-11
Er-165         1.0071e-25     1.0000e-99
Er-166         1.5186e-09     4.0445e-10
Er-167         9.1310e-10     2.7759e-10
Er-168         1.9009e-09     3.2626e-10
Er-169         3.3580e-24     1.0000e-99
Er-170         1.0503e-09     1.8399e-10
Er-171         5.3879e-26     1.0000e-99
Er-172         2.3446e-99     1.0000e-99
Er-173         2.3446e-99     1.0000e-99
Er-174         2.3446e-99     1.0000e-99
Er-175         2.3446e-99     1.0000e-99
Tm-159         2.3446e-99     1.0000e-99
Tm-160         2.3446e-99     1.0000e-99
Tm-161         2.3446e-99     1.0000e-99
Tm-162         2.3446e-99     1.0000e-99
Tm-163         2.3446e-99     1.0000e-99
Tm-164         2.3446e-99     1.0000e-99
Tm-165         2.3446e-99     1.0000e-99
Tm-166         2.3446e-99     1.0000e-99
Tm-167         2.3446e-99     1.0000e-99
Tm-168         2.3446e-99     1.0000e-99
Tm-169         6.6300e-10     1.8543e-10
Tm-170         8.5657e-23     1.0000e-99
Tm-171         9.4483e-23     1.0000e-99
Tm-172         2.3446e-99     1.0000e-99
Tm-173         2.3446e-99     1.0000e-99
Tm-174         2.3446e-99     1.0000e-99
Tm-175         2.3446e-99     1.0000e-99
Tm-176         2.3446e-99     1.0000e-99
Yb-160         2.3446e-99     1.0000e-99
Yb-161         2.3446e-99     1.0000e-99
Yb-162         2.3446e-99     1.0000e-99
Yb-163         2.3446e-99     1.0000e-99
Yb-164         2.3446e-99     1.0000e-99
Yb-165         2.3446e-99     1.0000e-99
Yb-166         2.3446e-99     1.0000e-99
Yb-167         2.3446e-99     1.0000e-99
Yb-168         3.5873e-12     1.5832e-12
Yb-169         8.9166e-26     1.0000e-99
Yb-170         4.0817e-10     3.7463e-11
Yb-171         9.1757e-10     1.7701e-10
Yb-172         1.7944e-09     2.7219e-10
Yb-173         1.0368e-09     2.0228e-10
Yb-174         3.5033e-09     4.0148e-10
Yb-175         1.2587e-24     1.0000e-99
Yb-176         1.3834e-09     1.6280e-10
Yb-177         9.0663e-27     1.0000e-99
Yb-178         2.3446e-99     1.0000e-99
Yb-179         2.3446e-99     1.0000e-99
Yb-180         2.3446e-99     1.0000e-99
Lu-165         2.3446e-99     1.0000e-99
Lu-166         2.3446e-99     1.0000e-99
Lu-167         2.3446e-99     1.0000e-99
Lu-168         2.3446e-99     1.0000e-99
Lu-169         2.3446e-99     1.0000e-99
Lu-170         2.3446e-99     1.0000e-99
Lu-171         2.3446e-99     1.0000e-99
Lu-172         2.3446e-99     1.0000e-99
Lu-173         2.3446e-99     1.0000e-99
Lu-174         2.3446e-99     1.0000e-99
Lu-175         7.8146e-10     1.8279e-10
Lu-176         1.8333e-10     4.8763e-12
Lu-177         2.0927e-24     1.0000e-99
Lu-178         2.3446e-99     1.0000e-99
Lu-179         2.3446e-99     1.0000e-99
Lu-180         2.3446e-99     1.0000e-99
Lu-181         2.3446e-99     1.0000e-99
Lu-182         2.3446e-99     1.0000e-99
Hf-166         2.3446e-99     1.0000e-99
Hf-167         2.3446e-99     1.0000e-99
Hf-168         2.3446e-99     1.0000e-99
Hf-169         2.3446e-99     1.0000e-99
Hf-170         2.3446e-99     1.0000e-99
Hf-171         2.3446e-99     1.0000e-99
Hf-172         2.3446e-99     1.0000e-99
Hf-173         2.3446e-99     1.0000e-99
Hf-174         2.7898e-12     1.2313e-12
Hf-175         1.2625e-25     1.0000e-99
Hf-176         1.9475e-10     4.0362e-11
Hf-177         6.5762e-10     1.4378e-10
Hf-178         1.8887e-09     2.1213e-10
Hf-179         7.3325e-10     1.0651e-10
Hf-180         3.2668e-09     2.7584e-10
Hf-181         1.0644e-23     1.0000e-99
Hf-182         1.5958e-10     1.0000e-99
Hf-183         7.1826e-28     1.0000e-99
Hf-184         2.3446e-99     1.0000e-99
Hf-185         2.3446e-99     1.0000e-99
Ta-169         2.3446e-99     1.0000e-99
Ta-170         2.3446e-99     1.0000e-99
Ta-171         2.3446e-99     1.0000e-99
Ta-172         2.3446e-99     1.0000e-99
Ta-173         2.3446e-99     1.0000e-99
Ta-174         2.3446e-99     1.0000e-99
Ta-175         2.3446e-99     1.0000e-99
Ta-176         2.3446e-99     1.0000e-99
Ta-177         2.3446e-99     1.0000e-99
Ta-178         2.3446e-99     1.0000e-99
Ta-179         1.0077e-26     1.0000e-99
Ta-180         5.5907e-14     2.4292e-14
Ta-181         1.0051e-09     1.9857e-10
Ta-182         6.1756e-18     1.0000e-99
Ta-183         8.2562e-26     1.0000e-99
Ta-184         2.3446e-99     1.0000e-99
Ta-185         2.3446e-99     1.0000e-99
Ta-186         2.3446e-99     1.0000e-99
W-172          2.3446e-99     1.0000e-99
W-173          2.3446e-99     1.0000e-99
W-174          2.3446e-99     1.0000e-99
W-175          2.3446e-99     1.0000e-99
W-176          2.3446e-99     1.0000e-99
W-177          2.3446e-99     1.0000e-99
W-178          2.3446e-99     1.0000e-99
W-179          2.3446e-99     1.0000e-99
W-180          2.0709e-12     8.3948e-13
W-181          1.4252e-25     1.0000e-99
W-182          1.4046e-09     1.8775e-10
W-183          9.2900e-10     1.0197e-10
W-184          2.2907e-09     2.1949e-10
W-185          2.9005e-23     1.0000e-99
W-186          1.3197e-09     2.0583e-10
W-187          2.1429e-25     1.0000e-99
W-188          2.3446e-99     1.0000e-99
W-189          2.3446e-99     1.0000e-99
W-190          2.3446e-99     1.0000e-99
Re-175         2.3446e-99     1.0000e-99
Re-176         2.3446e-99     1.0000e-99
Re-177         2.3446e-99     1.0000e-99
Re-178         2.3446e-99     1.0000e-99
Re-179         2.3446e-99     1.0000e-99
Re-180         2.3446e-99     1.0000e-99
Re-181         2.3446e-99     1.0000e-99
Re-182         2.3446e-99     1.0000e-99
Re-183         2.3446e-99     1.0000e-99
Re-184         2.3446e-99     1.0000e-99
Re-185         6.4518e-10     1.0479e-10
Re-186         2.1901e-24     1.0000e-99
Re-187         6.2419e-10     1.7730e-10
Re-188         4.1846e-25     1.0000e-99
Re-189         2.3446e-99     1.0000e-99
Re-190         2.3446e-99     1.0000e-99
Re-191         2.3446e-99     1.0000e-99
Os-179         2.3446e-99     1.0000e-99
Os-180         2.3446e-99     1.0000e-99
Os-181         2.3446e-99     1.0000e-99
Os-182         2.3446e-99     1.0000e-99
Os-183         2.3446e-99     1.0000e-99
Os-184         1.6107e-12     7.1083e-13
Os-185         6.8020e-26     1.0000e-99
Os-186         7.3497e-10     5.7782e-11
Os-187         3.0226e-10     5.9983e-11
Os-188         2.5078e-09     4.8736e-10
Os-189         1.6546e-09     5.9736e-10
Os-190         3.7124e-09     9.7660e-10
Os-191         6.5457e-24     1.0000e-99
Os-192         4.3309e-09     1.5327e-09
Os-193         5.7108e-25     1.0000e-99
Os-194         1.5566e-16     1.0000e-99
Os-195         2.3446e-99     1.0000e-99
Os-196         2.3446e-99     1.0000e-99
Ir-181         2.3446e-99     1.0000e-99
Ir-182         2.3446e-99     1.0000e-99
Ir-183         2.3446e-99     1.0000e-99
Ir-184         2.3446e-99     1.0000e-99
Ir-185         2.3446e-99     1.0000e-99
Ir-186         2.3446e-99     1.0000e-99
Ir-187         2.3446e-99     1.0000e-99
Ir-188         2.3446e-99     1.0000e-99
Ir-189         2.3446e-99     1.0000e-99
Ir-190         2.3446e-99     1.0000e-99
Ir-191         3.3440e-09     1.3574e-09
Ir-192         2.6591e-22     1.0000e-99
Ir-193         5.6110e-09     2.3083e-09
Ir-194         5.6599e-20     1.0000e-99
Ir-195         2.3446e-99     1.0000e-99
Ir-196         2.3446e-99     1.0000e-99
Ir-197         2.3446e-99     1.0000e-99
Pt-184         2.3446e-99     1.0000e-99
Pt-185         2.3446e-99     1.0000e-99
Pt-186         2.3446e-99     1.0000e-99
Pt-187         2.3446e-99     1.0000e-99
Pt-188         2.3446e-99     1.0000e-99
Pt-189         2.3446e-99     1.0000e-99
Pt-190         2.2851e-12     1.0085e-12
Pt-191         3.0019e-27     1.0000e-99
Pt-192         4.6415e-10     5.8500e-11
Pt-193         6.0624e-12     1.0000e-99
Pt-194         6.8729e-09     2.4898e-09
Pt-195         6.3079e-09     2.5683e-09
Pt-196         6.5095e-09     1.9260e-09
Pt-197         6.1207e-25     1.0000e-99
Pt-198         1.4562e-09     5.5217e-10
Pt-199         2.1610e-27     1.0000e-99
Pt-200         2.3446e-99     1.0000e-99
Pt-201         2.3446e-99     1.0000e-99
Pt-202         2.3446e-99     1.0000e-99
Au-185         2.3446e-99     1.0000e-99
Au-186         2.3446e-99     1.0000e-99
Au-187         2.3446e-99     1.0000e-99
Au-188         2.3446e-99     1.0000e-99
Au-189         2.3446e-99     1.0000e-99
Au-190         2.3446e-99     1.0000e-99
Au-191         2.3446e-99     1.0000e-99
Au-192         2.3446e-99     1.0000e-99
Au-193         2.3446e-99     1.0000e-99
Au-194         2.3446e-99     1.0000e-99
Au-195         7.8208e-96     1.0000e-99
Au-196         2.3446e-99     1.0000e-99
Au-197         3.1113e-09     1.0833e-09
Au-198         4.1800e-24     1.0000e-99
Au-199         3.0321e-25     1.0000e-99
Au-200         2.3446e-99     1.0000e-99
Au-201         2.3446e-99     1.0000e-99
Au-202         2.3446e-99     1.0000e-99
Au-203         2.3446e-99     1.0000e-99
Hg-189         2.3446e-99     1.0000e-99
Hg-190         2.3446e-99     1.0000e-99
Hg-191         2.3446e-99     1.0000e-99
Hg-192         2.3446e-99     1.0000e-99
Hg-193         2.3446e-99     1.0000e-99
Hg-194         2.3446e-99     1.0000e-99
Hg-195         2.3446e-99     1.0000e-99
Hg-196         6.8230e-12     3.0094e-12
Hg-197         2.6508e-27     1.0000e-99
Hg-198         2.3685e-09     1.9750e-10
Hg-199         1.6970e-09     3.3599e-10
Hg-200         4.1325e-09     4.6222e-10
Hg-201         1.9536e-09     2.6511e-10
Hg-202         6.4062e-09     6.0363e-10
Hg-203         5.1416e-25     1.0000e-99
Hg-204         4.9757e-10     1.4014e-10
Hg-205         4.6624e-29     1.0000e-99
Hg-206         2.3446e-99     1.0000e-99
Hg-207         2.3446e-99     1.0000e-99
Hg-208         2.3446e-99     1.0000e-99
Tl-192         2.3446e-99     1.0000e-99
Tl-193         2.3446e-99     1.0000e-99
Tl-194         2.3446e-99     1.0000e-99
Tl-195         2.3446e-99     1.0000e-99
Tl-196         2.3446e-99     1.0000e-99
Tl-197         2.3446e-99     1.0000e-99
Tl-198         2.3446e-99     1.0000e-99
Tl-199         2.3446e-99     1.0000e-99
Tl-200         2.3446e-99     1.0000e-99
Tl-201         2.3446e-99     1.0000e-99
Tl-202         2.3446e-99     1.0000e-99
Tl-203         3.0415e-09     3.2207e-10
Tl-204         5.2420e-19     1.0000e-99
Tl-205         5.1823e-09     7.7639e-10
Tl-206         4.3335e-28     1.0000e-99
Tl-207         2.3446e-99     1.0000e-99
Tl-208         2.3446e-99     1.0000e-99
Tl-209         2.3446e-99     1.0000e-99
Tl-210         2.3446e-99     1.0000e-99
Pb-193         2.3446e-99     1.0000e-99
Pb-194         2.3446e-99     1.0000e-99
Pb-195         2.3446e-99     1.0000e-99
Pb-196         2.3446e-99     1.0000e-99
Pb-197         2.3446e-99     1.0000e-99
Pb-198         2.3446e-99     1.0000e-99
Pb-199         2.3446e-99     1.0000e-99
Pb-200         2.3446e-99     1.0000e-99
Pb-201         2.3446e-99     1.0000e-99
Pb-202         2.3446e-99     1.0000e-99
Pb-203         2.3446e-99     1.0000e-99
Pb-204         3.4994e-09     2.9310e-10
Pb-205         5.0047e-11     1.0000e-99
Pb-208         3.3549e-08     8.8498e-09
Pb-209         7.9506e-29     1.0000e-99
Pb-210         1.2673e-17     1.0000e-99
Pb-211         2.3446e-99     1.0000e-99
Bi-202         2.3446e-99     1.0000e-99
Bi-203         2.3446e-99     1.0000e-99
Bi-204         2.3446e-99     1.0000e-99
Bi-205         2.3446e-99     1.0000e-99
Bi-206         2.3446e-99     1.0000e-99
Bi-207         2.3446e-99     1.0000e-99
Bi-208         2.3446e-99     1.0000e-99
Bi-209         2.2489e-09     8.7182e-10
Bi-210         2.9046e-11     1.0000e-99
Al-26m1        3.8040e-18     1.0000e-99
Kr-85m1        6.1569e-25     1.0000e-99
Cd-115m1       1.9238e-25     1.0000e-99
Lu-176m1       4.3917e-26     1.0000e-99
Ta-180m1       2.3446e-99     1.0000e-99
