# Battino yields
# Model: m2z2m2
# Set: set1.2
# Mini: 2.0
# Mfinal: 0.6455396481324011
# Created by Daniel Boyea on 2024-10-30
isotope       mass_yield     X0      
Pr-144         1.3548e-99     1.0000e-99
Pr-145         1.3548e-99     1.0000e-99
Pr-146         1.3548e-99     1.0000e-99
Pr-147         1.3548e-99     1.0000e-99
Pr-148         1.3548e-99     1.0000e-99
Pr-149         1.3548e-99     1.0000e-99
Nd-134         1.3548e-99     1.0000e-99
Nd-135         1.3548e-99     1.0000e-99
Nd-136         1.3548e-99     1.0000e-99
Nd-137         1.3548e-99     1.0000e-99
Nd-138         1.3548e-99     1.0000e-99
Nd-139         1.3548e-99     1.0000e-99
Nd-140         1.3548e-99     1.0000e-99
Nd-141         1.3548e-99     1.0000e-99
Nd-142         2.9569e-09     9.9198e-10
Nd-143         8.5832e-10     4.4836e-10
Nd-144         1.9759e-09     8.8261e-10
Nd-145         5.6026e-10     3.0955e-10
Nd-146         1.5518e-09     6.4477e-10
Nd-147         9.8411e-25     1.0000e-99
Nd-148         3.8253e-10     2.1850e-10
Nd-149         3.1892e-27     1.0000e-99
Nd-150         2.8908e-10     2.1683e-10
Nd-151         3.8250e-28     1.0000e-99
Nd-152         1.3548e-99     1.0000e-99
Pm-137         1.3548e-99     1.0000e-99
Pm-138         1.3548e-99     1.0000e-99
Pm-139         1.3548e-99     1.0000e-99
Pm-140         1.3548e-99     1.0000e-99
Pm-141         1.3548e-99     1.0000e-99
Pm-142         1.3548e-99     1.0000e-99
Pm-143         1.3548e-99     1.0000e-99
Pm-144         1.3548e-99     1.0000e-99
Pm-145         5.4239e-18     1.0000e-99
Pm-146         2.3355e-29     1.0000e-99
Pm-147         2.5101e-21     1.0000e-99
Pm-148         7.3551e-31     1.0000e-99
Pm-149         9.7451e-26     1.0000e-99
Pm-150         1.3548e-99     1.0000e-99
Pm-151         5.2543e-26     1.0000e-99
Pm-152         1.3548e-99     1.0000e-99
Pm-153         1.3548e-99     1.0000e-99
Pm-154         1.3548e-99     1.0000e-99
Sm-140         1.3548e-99     1.0000e-99
Sm-141         1.3548e-99     1.0000e-99
Sm-142         1.3548e-99     1.0000e-99
Sm-143         1.3548e-99     1.0000e-99
Sm-144         4.9068e-11     3.6835e-11
Sm-145         1.1213e-24     1.0000e-99
Sm-146         4.2539e-14     1.0000e-99
Sm-147         3.2603e-10     1.8344e-10
Sm-148         3.3393e-10     1.3846e-10
Sm-149         2.5872e-10     1.7137e-10
Sm-150         2.6118e-10     9.2131e-11
Sm-151         2.1033e-12     1.0000e-99
Sm-152         5.7121e-10     3.3832e-10
Sm-153         3.5514e-25     1.0000e-99
Sm-154         4.2778e-10     2.9162e-10
Sm-155         9.9133e-28     1.0000e-99
Sm-156         1.3548e-99     1.0000e-99
Sm-157         1.3548e-99     1.0000e-99
Sm-158         1.3548e-99     1.0000e-99
Eu-143         1.3548e-99     1.0000e-99
Eu-144         1.3548e-99     1.0000e-99
Eu-145         1.3548e-99     1.0000e-99
Eu-146         1.3548e-99     1.0000e-99
Eu-147         1.3548e-99     1.0000e-99
Eu-148         1.3548e-99     1.0000e-99
Eu-149         1.3548e-99     1.0000e-99
Eu-150         1.3548e-99     1.0000e-99
Eu-151         2.8899e-10     2.0360e-10
Eu-152         1.6213e-19     1.0000e-99
Eu-153         3.2287e-10     2.2520e-10
Eu-154         8.9346e-19     1.0000e-99
Eu-155         2.8992e-21     1.0000e-99
Eu-156         1.3548e-99     1.0000e-99
Eu-157         1.3548e-99     1.0000e-99
Eu-158         1.3548e-99     1.0000e-99
Eu-159         1.3548e-99     1.0000e-99
Gd-144         1.3548e-99     1.0000e-99
Gd-145         1.3548e-99     1.0000e-99
Gd-146         1.3548e-99     1.0000e-99
Gd-147         1.3548e-99     1.0000e-99
Gd-148         1.3548e-99     1.0000e-99
Gd-149         1.3548e-99     1.0000e-99
Gd-150         1.3548e-99     1.0000e-99
Gd-151         1.3548e-99     1.0000e-99
Gd-152         5.5493e-12     2.9472e-12
Gd-153         1.3971e-24     1.0000e-99
Gd-154         8.9232e-11     3.2095e-11
Gd-155         3.1957e-10     2.1922e-10
Gd-156         5.0145e-10     3.0510e-10
Gd-157         3.5636e-10     2.3483e-10
Gd-158         6.6914e-10     3.7497e-10
Gd-159         1.2154e-25     1.0000e-99
Gd-160         4.7016e-10     3.3429e-10
Gd-161         1.6884e-28     1.0000e-99
Gd-162         1.3548e-99     1.0000e-99
Tb-147         1.3548e-99     1.0000e-99
Tb-148         1.3548e-99     1.0000e-99
Tb-149         1.3548e-99     1.0000e-99
Tb-150         1.3548e-99     1.0000e-99
Tb-151         1.3548e-99     1.0000e-99
Tb-152         1.3548e-99     1.0000e-99
Tb-153         1.3548e-99     1.0000e-99
Tb-154         1.3548e-99     1.0000e-99
Tb-155         1.3548e-99     1.0000e-99
Tb-156         1.3548e-99     1.0000e-99
Tb-157         1.2945e-14     1.0000e-99
Tb-158         3.7077e-15     1.0000e-99
Tb-159         4.0543e-10     2.7649e-10
Tb-160         3.1288e-23     1.0000e-99
Tb-161         4.2563e-25     1.0000e-99
Tb-162         1.3548e-99     1.0000e-99
Tb-163         1.3548e-99     1.0000e-99
Tb-164         1.3548e-99     1.0000e-99
Tb-165         1.3548e-99     1.0000e-99
Dy-148         1.3548e-99     1.0000e-99
Dy-149         1.3548e-99     1.0000e-99
Dy-150         1.3548e-99     1.0000e-99
Dy-151         1.3548e-99     1.0000e-99
Dy-152         1.3548e-99     1.0000e-99
Dy-153         1.3548e-99     1.0000e-99
Dy-154         1.3548e-99     1.0000e-99
Dy-155         1.3548e-99     1.0000e-99
Dy-156         1.3334e-12     1.0037e-12
Dy-157         5.3896e-28     1.0000e-99
Dy-158         2.3186e-12     1.7427e-12
Dy-159         2.8814e-25     1.0000e-99
Dy-160         1.1298e-10     4.3015e-11
Dy-161         4.9584e-10     3.4978e-10
Dy-162         7.5595e-10     4.7480e-10
Dy-163         6.4698e-10     4.6630e-10
Dy-164         9.0151e-10     5.3116e-10
Dy-165         1.4297e-26     1.0000e-99
Dy-166         1.3548e-99     1.0000e-99
Dy-167         1.3548e-99     1.0000e-99
Dy-168         1.3548e-99     1.0000e-99
Ho-153         1.3548e-99     1.0000e-99
Ho-154         1.3548e-99     1.0000e-99
Ho-155         1.3548e-99     1.0000e-99
Ho-156         1.3548e-99     1.0000e-99
Ho-157         1.3548e-99     1.0000e-99
Ho-158         1.3548e-99     1.0000e-99
Ho-159         1.3548e-99     1.0000e-99
Ho-160         1.3548e-99     1.0000e-99
Ho-161         1.3548e-99     1.0000e-99
Ho-162         1.3548e-99     1.0000e-99
Ho-163         1.3524e-11     1.0000e-99
Ho-164         5.1979e-27     1.0000e-99
Ho-165         6.1588e-10     4.2439e-10
Ho-166         3.8598e-24     1.0000e-99
Ho-167         1.3548e-99     1.0000e-99
Ho-168         1.3548e-99     1.0000e-99
Ho-169         1.3548e-99     1.0000e-99
Er-154         1.3548e-99     1.0000e-99
Er-155         1.3548e-99     1.0000e-99
Er-156         1.3548e-99     1.0000e-99
Er-157         1.3548e-99     1.0000e-99
Er-158         1.3548e-99     1.0000e-99
Er-159         1.3548e-99     1.0000e-99
Er-160         1.3548e-99     1.0000e-99
Er-161         1.3548e-99     1.0000e-99
Er-162         2.1375e-12     1.6089e-12
Er-163         1.4219e-28     1.0000e-99
Er-164         4.7582e-11     1.9129e-11
Er-165         2.1354e-26     1.0000e-99
Er-166         6.1914e-10     4.0445e-10
Er-167         4.0880e-10     2.7759e-10
Er-168         5.9985e-10     3.2626e-10
Er-169         1.0923e-24     1.0000e-99
Er-170         3.1809e-10     1.8399e-10
Er-171         1.6544e-26     1.0000e-99
Er-172         1.3548e-99     1.0000e-99
Er-173         1.3548e-99     1.0000e-99
Er-174         1.3548e-99     1.0000e-99
Er-175         1.3548e-99     1.0000e-99
Tm-159         1.3548e-99     1.0000e-99
Tm-160         1.3548e-99     1.0000e-99
Tm-161         1.3548e-99     1.0000e-99
Tm-162         1.3548e-99     1.0000e-99
Tm-163         1.3548e-99     1.0000e-99
Tm-164         1.3548e-99     1.0000e-99
Tm-165         1.3548e-99     1.0000e-99
Tm-166         1.3548e-99     1.0000e-99
Tm-167         1.3548e-99     1.0000e-99
Tm-168         1.3548e-99     1.0000e-99
Tm-169         2.8171e-10     1.8543e-10
Tm-170         3.7642e-23     1.0000e-99
Tm-171         2.9294e-23     1.0000e-99
Tm-172         1.3548e-99     1.0000e-99
Tm-173         1.3548e-99     1.0000e-99
Tm-174         1.3548e-99     1.0000e-99
Tm-175         1.3548e-99     1.0000e-99
Tm-176         1.3548e-99     1.0000e-99
Yb-160         1.3548e-99     1.0000e-99
Yb-161         1.3548e-99     1.0000e-99
Yb-162         1.3548e-99     1.0000e-99
Yb-163         1.3548e-99     1.0000e-99
Yb-164         1.3548e-99     1.0000e-99
Yb-165         1.3548e-99     1.0000e-99
Yb-166         1.3548e-99     1.0000e-99
Yb-167         1.3548e-99     1.0000e-99
Yb-168         2.1034e-12     1.5832e-12
Yb-169         5.7077e-26     1.0000e-99
Yb-170         9.4891e-11     3.7463e-11
Yb-171         3.0716e-10     1.7701e-10
Yb-172         5.2417e-10     2.7219e-10
Yb-173         3.4953e-10     2.0228e-10
Yb-174         9.0253e-10     4.0148e-10
Yb-175         3.3725e-25     1.0000e-99
Yb-176         3.5200e-10     1.6280e-10
Yb-177         2.3747e-27     1.0000e-99
Yb-178         1.3548e-99     1.0000e-99
Yb-179         1.3548e-99     1.0000e-99
Yb-180         1.3548e-99     1.0000e-99
Lu-165         1.3548e-99     1.0000e-99
Lu-166         1.3548e-99     1.0000e-99
Lu-167         1.3548e-99     1.0000e-99
Lu-168         1.3548e-99     1.0000e-99
Lu-169         1.3548e-99     1.0000e-99
Lu-170         1.3548e-99     1.0000e-99
Lu-171         1.3548e-99     1.0000e-99
Lu-172         1.3548e-99     1.0000e-99
Lu-173         1.3548e-99     1.0000e-99
Lu-174         1.3548e-99     1.0000e-99
Lu-175         2.9531e-10     1.8279e-10
Lu-176         3.0778e-11     4.8763e-12
Lu-177         4.3758e-25     1.0000e-99
Lu-178         1.3548e-99     1.0000e-99
Lu-179         1.3548e-99     1.0000e-99
Lu-180         1.3548e-99     1.0000e-99
Lu-181         1.3548e-99     1.0000e-99
Lu-182         1.3548e-99     1.0000e-99
Hf-166         1.3548e-99     1.0000e-99
Hf-167         1.3548e-99     1.0000e-99
Hf-168         1.3548e-99     1.0000e-99
Hf-169         1.3548e-99     1.0000e-99
Hf-170         1.3548e-99     1.0000e-99
Hf-171         1.3548e-99     1.0000e-99
Hf-172         1.3548e-99     1.0000e-99
Hf-173         1.3548e-99     1.0000e-99
Hf-174         1.6358e-12     1.2313e-12
Hf-175         8.0459e-26     1.0000e-99
Hf-176         6.8616e-11     4.0362e-11
Hf-177         2.3765e-10     1.4378e-10
Hf-178         4.7810e-10     2.1213e-10
Hf-179         2.1010e-10     1.0651e-10
Hf-180         7.3864e-10     2.7584e-10
Hf-181         2.5164e-24     1.0000e-99
Hf-182         1.4032e-11     1.0000e-99
Hf-183         6.9715e-29     1.0000e-99
Hf-184         1.3548e-99     1.0000e-99
Hf-185         1.3548e-99     1.0000e-99
Ta-169         1.3548e-99     1.0000e-99
Ta-170         1.3548e-99     1.0000e-99
Ta-171         1.3548e-99     1.0000e-99
Ta-172         1.3548e-99     1.0000e-99
Ta-173         1.3548e-99     1.0000e-99
Ta-174         1.3548e-99     1.0000e-99
Ta-175         1.3548e-99     1.0000e-99
Ta-176         1.3548e-99     1.0000e-99
Ta-177         1.3548e-99     1.0000e-99
Ta-178         1.3548e-99     1.0000e-99
Ta-179         1.6477e-30     1.0000e-99
Ta-180         3.2421e-14     2.4292e-14
Ta-181         3.4188e-10     1.9857e-10
Ta-182         5.4093e-19     1.0000e-99
Ta-183         8.0025e-27     1.0000e-99
Ta-184         1.3548e-99     1.0000e-99
Ta-185         1.3548e-99     1.0000e-99
Ta-186         1.3548e-99     1.0000e-99
W-172          1.3548e-99     1.0000e-99
W-173          1.3548e-99     1.0000e-99
W-174          1.3548e-99     1.0000e-99
W-175          1.3548e-99     1.0000e-99
W-176          1.3548e-99     1.0000e-99
W-177          1.3548e-99     1.0000e-99
W-178          1.3548e-99     1.0000e-99
W-179          1.3548e-99     1.0000e-99
W-180          1.1331e-12     8.3948e-13
W-181          8.3328e-26     1.0000e-99
W-182          3.9322e-10     1.8775e-10
W-183          2.3627e-10     1.0197e-10
W-184          5.4835e-10     2.1949e-10
W-185          7.2458e-24     1.0000e-99
W-186          3.7851e-10     2.0583e-10
W-187          6.3006e-26     1.0000e-99
W-188          1.3548e-99     1.0000e-99
W-189          1.3548e-99     1.0000e-99
W-190          1.3548e-99     1.0000e-99
Re-175         1.3548e-99     1.0000e-99
Re-176         1.3548e-99     1.0000e-99
Re-177         1.3548e-99     1.0000e-99
Re-178         1.3548e-99     1.0000e-99
Re-179         1.3548e-99     1.0000e-99
Re-180         1.3548e-99     1.0000e-99
Re-181         1.3548e-99     1.0000e-99
Re-182         1.3548e-99     1.0000e-99
Re-183         1.3548e-99     1.0000e-99
Re-184         1.3548e-99     1.0000e-99
Re-185         1.9811e-10     1.0479e-10
Re-186         6.9834e-25     1.0000e-99
Re-187         2.6142e-10     1.7730e-10
Re-188         1.8316e-25     1.0000e-99
Re-189         1.3548e-99     1.0000e-99
Re-190         1.3548e-99     1.0000e-99
Re-191         1.3548e-99     1.0000e-99
Os-179         1.3548e-99     1.0000e-99
Os-180         1.3548e-99     1.0000e-99
Os-181         1.3548e-99     1.0000e-99
Os-182         1.3548e-99     1.0000e-99
Os-183         1.3548e-99     1.0000e-99
Os-184         9.4445e-13     7.1083e-13
Os-185         4.3237e-26     1.0000e-99
Os-186         1.6210e-10     5.7782e-11
Os-187         1.0576e-10     5.9983e-11
Os-188         8.3659e-10     4.8736e-10
Os-189         8.3417e-10     5.9736e-10
Os-190         1.5004e-09     9.7660e-10
Os-191         2.7675e-24     1.0000e-99
Os-192         2.1359e-09     1.5327e-09
Os-193         2.9865e-25     1.0000e-99
Os-194         2.1058e-19     1.0000e-99
Os-195         1.3548e-99     1.0000e-99
Os-196         1.3548e-99     1.0000e-99
Ir-181         1.3548e-99     1.0000e-99
Ir-182         1.3548e-99     1.0000e-99
Ir-183         1.3548e-99     1.0000e-99
Ir-184         1.3548e-99     1.0000e-99
Ir-185         1.3548e-99     1.0000e-99
Ir-186         1.3548e-99     1.0000e-99
Ir-187         1.3548e-99     1.0000e-99
Ir-188         1.3548e-99     1.0000e-99
Ir-189         1.3548e-99     1.0000e-99
Ir-190         1.3548e-99     1.0000e-99
Ir-191         1.8398e-09     1.3574e-09
Ir-192         1.5739e-22     1.0000e-99
Ir-193         3.1167e-09     2.3083e-09
Ir-194         7.8541e-23     1.0000e-99
Ir-195         1.3548e-99     1.0000e-99
Ir-196         1.3548e-99     1.0000e-99
Ir-197         1.3548e-99     1.0000e-99
Pt-184         1.3548e-99     1.0000e-99
Pt-185         1.3548e-99     1.0000e-99
Pt-186         1.3548e-99     1.0000e-99
Pt-187         1.3548e-99     1.0000e-99
Pt-188         1.3548e-99     1.0000e-99
Pt-189         1.3548e-99     1.0000e-99
Pt-190         1.3400e-12     1.0085e-12
Pt-191         1.9157e-27     1.0000e-99
Pt-192         1.2223e-10     5.8500e-11
Pt-193         4.5426e-13     1.0000e-99
Pt-194         3.4661e-09     2.4898e-09
Pt-195         3.4767e-09     2.5683e-09
Pt-196         2.8639e-09     1.9260e-09
Pt-197         2.8302e-25     1.0000e-99
Pt-198         7.5197e-10     5.5217e-10
Pt-199         1.1858e-27     1.0000e-99
Pt-200         1.3548e-99     1.0000e-99
Pt-201         1.3548e-99     1.0000e-99
Pt-202         1.3548e-99     1.0000e-99
Au-185         1.3548e-99     1.0000e-99
Au-186         1.3548e-99     1.0000e-99
Au-187         1.3548e-99     1.0000e-99
Au-188         1.3548e-99     1.0000e-99
Au-189         1.3548e-99     1.0000e-99
Au-190         1.3548e-99     1.0000e-99
Au-191         1.3548e-99     1.0000e-99
Au-192         1.3548e-99     1.0000e-99
Au-193         1.3548e-99     1.0000e-99
Au-194         1.3548e-99     1.0000e-99
Au-195         1.3548e-99     1.0000e-99
Au-196         1.3548e-99     1.0000e-99
Au-197         1.5339e-09     1.0833e-09
Au-198         2.2010e-24     1.0000e-99
Au-199         1.6666e-25     1.0000e-99
Au-200         1.3548e-99     1.0000e-99
Au-201         1.3548e-99     1.0000e-99
Au-202         1.3548e-99     1.0000e-99
Au-203         1.3548e-99     1.0000e-99
Hg-189         1.3548e-99     1.0000e-99
Hg-190         1.3548e-99     1.0000e-99
Hg-191         1.3548e-99     1.0000e-99
Hg-192         1.3548e-99     1.0000e-99
Hg-193         1.3548e-99     1.0000e-99
Hg-194         1.3548e-99     1.0000e-99
Hg-195         1.3548e-99     1.0000e-99
Hg-196         4.0014e-12     3.0094e-12
Hg-197         1.7012e-27     1.0000e-99
Hg-198         5.5176e-10     1.9750e-10
Hg-199         5.8378e-10     3.3599e-10
Hg-200         1.0535e-09     4.6222e-10
Hg-201         5.4087e-10     2.6511e-10
Hg-202         1.4801e-09     6.0363e-10
Hg-203         1.2668e-25     1.0000e-99
Hg-204         2.0359e-10     1.4014e-10
Hg-205         1.9375e-29     1.0000e-99
Hg-206         1.3548e-99     1.0000e-99
Hg-207         1.3548e-99     1.0000e-99
Hg-208         1.3548e-99     1.0000e-99
Tl-192         1.3548e-99     1.0000e-99
Tl-193         1.3548e-99     1.0000e-99
Tl-194         1.3548e-99     1.0000e-99
Tl-195         1.3548e-99     1.0000e-99
Tl-196         1.3548e-99     1.0000e-99
Tl-197         1.3548e-99     1.0000e-99
Tl-198         1.3548e-99     1.0000e-99
Tl-199         1.3548e-99     1.0000e-99
Tl-200         1.3548e-99     1.0000e-99
Tl-201         1.3548e-99     1.0000e-99
Tl-202         1.3548e-99     1.0000e-99
Tl-203         7.2907e-10     3.2207e-10
Tl-204         3.4991e-22     1.0000e-99
Tl-205         1.4894e-09     7.7639e-10
Tl-206         1.2744e-28     1.0000e-99
Tl-207         1.3548e-99     1.0000e-99
Tl-208         1.3548e-99     1.0000e-99
Tl-209         1.3548e-99     1.0000e-99
Tl-210         1.3548e-99     1.0000e-99
Pb-193         1.3548e-99     1.0000e-99
Pb-194         1.3548e-99     1.0000e-99
Pb-195         1.3548e-99     1.0000e-99
Pb-196         1.3548e-99     1.0000e-99
Pb-197         1.3548e-99     1.0000e-99
Pb-198         1.3548e-99     1.0000e-99
Pb-199         1.3548e-99     1.0000e-99
Pb-200         1.3548e-99     1.0000e-99
Pb-201         1.3548e-99     1.0000e-99
Pb-202         1.3548e-99     1.0000e-99
Pb-203         1.3548e-99     1.0000e-99
Pb-204         7.6929e-10     2.9310e-10
Pb-205         7.0310e-12     1.0000e-99
Pb-208         1.3017e-08     8.8498e-09
Pb-209         3.0605e-29     1.0000e-99
Pb-210         1.2704e-19     1.0000e-99
Pb-211         1.3548e-99     1.0000e-99
Bi-202         1.3548e-99     1.0000e-99
Bi-203         1.3548e-99     1.0000e-99
Bi-204         1.3548e-99     1.0000e-99
Bi-205         1.3548e-99     1.0000e-99
Bi-206         1.3548e-99     1.0000e-99
Bi-207         1.3548e-99     1.0000e-99
Bi-208         1.3548e-99     1.0000e-99
Bi-209         1.1917e-09     8.7182e-10
Bi-210         2.9864e-12     1.0000e-99
Al-26m1        2.4364e-18     1.0000e-99
Kr-85m1        2.7548e-25     1.0000e-99
Cd-115m1       5.6947e-26     1.0000e-99
Lu-176m1       1.7220e-26     1.0000e-99
Ta-180m1       1.3548e-99     1.0000e-99
