# Battino yields
# Model: m2z1m2
# Set: set1.1
# Mini: 2.00
# Mfinal: 0.6319390741093354
# Created by Daniel Boyea on 2024-10-30
isotope       mass_yield     X0      
Pr-144         1.3681e-99     1.0000e-99
Pr-145         1.3681e-99     1.0000e-99
Pr-146         1.3681e-99     1.0000e-99
Pr-147         1.3681e-99     1.0000e-99
Pr-148         1.3681e-99     1.0000e-99
Pr-149         1.3681e-99     1.0000e-99
Nd-134         1.3681e-99     1.0000e-99
Nd-135         1.3681e-99     1.0000e-99
Nd-136         1.3681e-99     1.0000e-99
Nd-137         1.3681e-99     1.0000e-99
Nd-138         1.3681e-99     1.0000e-99
Nd-139         1.3681e-99     1.0000e-99
Nd-140         1.3681e-99     1.0000e-99
Nd-141         1.3681e-99     1.0000e-99
Nd-142         4.0445e-09     4.9599e-10
Nd-143         8.4417e-10     2.2418e-10
Nd-144         2.3194e-09     4.4131e-10
Nd-145         5.2929e-10     1.5477e-10
Nd-146         1.9854e-09     3.2239e-10
Nd-147         5.6072e-25     1.0000e-99
Nd-148         3.6530e-10     1.0925e-10
Nd-149         1.3827e-27     1.0000e-99
Nd-150         1.4708e-10     1.0841e-10
Nd-151         8.4026e-29     1.0000e-99
Nd-152         1.3681e-99     1.0000e-99
Pm-137         1.3681e-99     1.0000e-99
Pm-138         1.3681e-99     1.0000e-99
Pm-139         1.3681e-99     1.0000e-99
Pm-140         1.3681e-99     1.0000e-99
Pm-141         1.3681e-99     1.0000e-99
Pm-142         1.3681e-99     1.0000e-99
Pm-143         1.3681e-99     1.0000e-99
Pm-144         1.3681e-99     1.0000e-99
Pm-145         9.7291e-19     1.0000e-99
Pm-146         2.2500e-30     1.0000e-99
Pm-147         2.9848e-21     1.0000e-99
Pm-148         1.9726e-31     1.0000e-99
Pm-149         4.2280e-26     1.0000e-99
Pm-150         1.3681e-99     1.0000e-99
Pm-151         1.1546e-26     1.0000e-99
Pm-152         1.3681e-99     1.0000e-99
Pm-153         1.3681e-99     1.0000e-99
Pm-154         1.3681e-99     1.0000e-99
Sm-140         1.3681e-99     1.0000e-99
Sm-141         1.3681e-99     1.0000e-99
Sm-142         1.3681e-99     1.0000e-99
Sm-143         1.3681e-99     1.0000e-99
Sm-144         2.4720e-11     1.8418e-11
Sm-145         2.4319e-25     1.0000e-99
Sm-146         1.8027e-14     1.0000e-99
Sm-147         3.0509e-10     9.1721e-11
Sm-148         4.3283e-10     6.9232e-11
Sm-149         1.8459e-10     8.5687e-11
Sm-150         3.7644e-10     4.6066e-11
Sm-151         3.4684e-12     1.0000e-99
Sm-152         5.0453e-10     1.6916e-10
Sm-153         1.4186e-25     1.0000e-99
Sm-154         2.9088e-10     1.4581e-10
Sm-155         3.0219e-28     1.0000e-99
Sm-156         1.3681e-99     1.0000e-99
Sm-157         1.3681e-99     1.0000e-99
Sm-158         1.3681e-99     1.0000e-99
Eu-143         1.3681e-99     1.0000e-99
Eu-144         1.3681e-99     1.0000e-99
Eu-145         1.3681e-99     1.0000e-99
Eu-146         1.3681e-99     1.0000e-99
Eu-147         1.3681e-99     1.0000e-99
Eu-148         1.3681e-99     1.0000e-99
Eu-149         1.3681e-99     1.0000e-99
Eu-150         1.3681e-99     1.0000e-99
Eu-151         1.7924e-10     1.0180e-10
Eu-152         1.3518e-19     1.0000e-99
Eu-153         2.0470e-10     1.1260e-10
Eu-154         5.0686e-19     1.0000e-99
Eu-155         5.1485e-22     1.0000e-99
Eu-156         1.3681e-99     1.0000e-99
Eu-157         1.3681e-99     1.0000e-99
Eu-158         1.3681e-99     1.0000e-99
Eu-159         1.3681e-99     1.0000e-99
Gd-144         1.3681e-99     1.0000e-99
Gd-145         1.3681e-99     1.0000e-99
Gd-146         1.3681e-99     1.0000e-99
Gd-147         1.3681e-99     1.0000e-99
Gd-148         1.3681e-99     1.0000e-99
Gd-149         1.3681e-99     1.0000e-99
Gd-150         1.3681e-99     1.0000e-99
Gd-151         1.3681e-99     1.0000e-99
Gd-152         6.1456e-12     1.4736e-12
Gd-153         6.9993e-25     1.0000e-99
Gd-154         1.3049e-10     1.6048e-11
Gd-155         2.1203e-10     1.0961e-10
Gd-156         4.3034e-10     1.5255e-10
Gd-157         2.6128e-10     1.1741e-10
Gd-158         6.5268e-10     1.8749e-10
Gd-159         5.3517e-26     1.0000e-99
Gd-160         2.8651e-10     1.6714e-10
Gd-161         4.5750e-29     1.0000e-99
Gd-162         1.3681e-99     1.0000e-99
Tb-147         1.3681e-99     1.0000e-99
Tb-148         1.3681e-99     1.0000e-99
Tb-149         1.3681e-99     1.0000e-99
Tb-150         1.3681e-99     1.0000e-99
Tb-151         1.3681e-99     1.0000e-99
Tb-152         1.3681e-99     1.0000e-99
Tb-153         1.3681e-99     1.0000e-99
Tb-154         1.3681e-99     1.0000e-99
Tb-155         1.3681e-99     1.0000e-99
Tb-156         1.3681e-99     1.0000e-99
Tb-157         2.7794e-14     1.0000e-99
Tb-158         8.1788e-15     1.0000e-99
Tb-159         2.7393e-10     1.3825e-10
Tb-160         9.5970e-24     1.0000e-99
Tb-161         1.1563e-25     1.0000e-99
Tb-162         1.3681e-99     1.0000e-99
Tb-163         1.3681e-99     1.0000e-99
Tb-164         1.3681e-99     1.0000e-99
Tb-165         1.3681e-99     1.0000e-99
Dy-148         1.3681e-99     1.0000e-99
Dy-149         1.3681e-99     1.0000e-99
Dy-150         1.3681e-99     1.0000e-99
Dy-151         1.3681e-99     1.0000e-99
Dy-152         1.3681e-99     1.0000e-99
Dy-153         1.3681e-99     1.0000e-99
Dy-154         1.3681e-99     1.0000e-99
Dy-155         1.3681e-99     1.0000e-99
Dy-156         6.7214e-13     5.0184e-13
Dy-157         1.1676e-28     1.0000e-99
Dy-158         1.1754e-12     8.7133e-13
Dy-159         6.3603e-26     1.0000e-99
Dy-160         1.6107e-10     2.1507e-11
Dy-161         3.0701e-10     1.7489e-10
Dy-162         6.1281e-10     2.3740e-10
Dy-163         3.7981e-10     2.3315e-10
Dy-164         8.1942e-10     2.6558e-10
Dy-165         5.8772e-27     1.0000e-99
Dy-166         1.3681e-99     1.0000e-99
Dy-167         1.3681e-99     1.0000e-99
Dy-168         1.3681e-99     1.0000e-99
Ho-153         1.3681e-99     1.0000e-99
Ho-154         1.3681e-99     1.0000e-99
Ho-155         1.3681e-99     1.0000e-99
Ho-156         1.3681e-99     1.0000e-99
Ho-157         1.3681e-99     1.0000e-99
Ho-158         1.3681e-99     1.0000e-99
Ho-159         1.3681e-99     1.0000e-99
Ho-160         1.3681e-99     1.0000e-99
Ho-161         1.3681e-99     1.0000e-99
Ho-162         1.3681e-99     1.0000e-99
Ho-163         2.7538e-11     1.0000e-99
Ho-164         1.4070e-27     1.0000e-99
Ho-165         4.0843e-10     2.1220e-10
Ho-166         1.1281e-24     1.0000e-99
Ho-167         1.3681e-99     1.0000e-99
Ho-168         1.3681e-99     1.0000e-99
Ho-169         1.3681e-99     1.0000e-99
Er-154         1.3681e-99     1.0000e-99
Er-155         1.3681e-99     1.0000e-99
Er-156         1.3681e-99     1.0000e-99
Er-157         1.3681e-99     1.0000e-99
Er-158         1.3681e-99     1.0000e-99
Er-159         1.3681e-99     1.0000e-99
Er-160         1.3681e-99     1.0000e-99
Er-161         1.3681e-99     1.0000e-99
Er-162         1.0774e-12     8.0443e-13
Er-163         3.0867e-29     1.0000e-99
Er-164         6.6298e-11     9.5643e-12
Er-165         1.3157e-26     1.0000e-99
Er-166         4.6906e-10     2.0222e-10
Er-167         2.8068e-10     1.3879e-10
Er-168         6.1511e-10     1.6313e-10
Er-169         5.0696e-25     1.0000e-99
Er-170         3.0803e-10     9.1994e-11
Er-171         7.2951e-27     1.0000e-99
Er-172         1.3681e-99     1.0000e-99
Er-173         1.3681e-99     1.0000e-99
Er-174         1.3681e-99     1.0000e-99
Er-175         1.3681e-99     1.0000e-99
Tm-159         1.3681e-99     1.0000e-99
Tm-160         1.3681e-99     1.0000e-99
Tm-161         1.3681e-99     1.0000e-99
Tm-162         1.3681e-99     1.0000e-99
Tm-163         1.3681e-99     1.0000e-99
Tm-164         1.3681e-99     1.0000e-99
Tm-165         1.3681e-99     1.0000e-99
Tm-166         1.3681e-99     1.0000e-99
Tm-167         1.3681e-99     1.0000e-99
Tm-168         1.3681e-99     1.0000e-99
Tm-169         2.0729e-10     9.2713e-11
Tm-170         1.2558e-23     1.0000e-99
Tm-171         1.2980e-23     1.0000e-99
Tm-172         1.3681e-99     1.0000e-99
Tm-173         1.3681e-99     1.0000e-99
Tm-174         1.3681e-99     1.0000e-99
Tm-175         1.3681e-99     1.0000e-99
Tm-176         1.3681e-99     1.0000e-99
Yb-160         1.3681e-99     1.0000e-99
Yb-161         1.3681e-99     1.0000e-99
Yb-162         1.3681e-99     1.0000e-99
Yb-163         1.3681e-99     1.0000e-99
Yb-164         1.3681e-99     1.0000e-99
Yb-165         1.3681e-99     1.0000e-99
Yb-166         1.3681e-99     1.0000e-99
Yb-167         1.3681e-99     1.0000e-99
Yb-168         1.0602e-12     7.9160e-13
Yb-169         1.2468e-26     1.0000e-99
Yb-170         1.3535e-10     1.8732e-11
Yb-171         2.9162e-10     8.8507e-11
Yb-172         5.8515e-10     1.3609e-10
Yb-173         3.3402e-10     1.0114e-10
Yb-174         1.1949e-09     2.0074e-10
Yb-175         2.0030e-25     1.0000e-99
Yb-176         4.6691e-10     8.1398e-11
Yb-177         1.4153e-27     1.0000e-99
Yb-178         1.3681e-99     1.0000e-99
Yb-179         1.3681e-99     1.0000e-99
Yb-180         1.3681e-99     1.0000e-99
Lu-165         1.3681e-99     1.0000e-99
Lu-166         1.3681e-99     1.0000e-99
Lu-167         1.3681e-99     1.0000e-99
Lu-168         1.3681e-99     1.0000e-99
Lu-169         1.3681e-99     1.0000e-99
Lu-170         1.3681e-99     1.0000e-99
Lu-171         1.3681e-99     1.0000e-99
Lu-172         1.3681e-99     1.0000e-99
Lu-173         1.3681e-99     1.0000e-99
Lu-174         1.3681e-99     1.0000e-99
Lu-175         2.5349e-10     9.1395e-11
Lu-176         6.4726e-11     2.4381e-12
Lu-177         3.3663e-25     1.0000e-99
Lu-178         1.3681e-99     1.0000e-99
Lu-179         1.3681e-99     1.0000e-99
Lu-180         1.3681e-99     1.0000e-99
Lu-181         1.3681e-99     1.0000e-99
Lu-182         1.3681e-99     1.0000e-99
Hf-166         1.3681e-99     1.0000e-99
Hf-167         1.3681e-99     1.0000e-99
Hf-168         1.3681e-99     1.0000e-99
Hf-169         1.3681e-99     1.0000e-99
Hf-170         1.3681e-99     1.0000e-99
Hf-171         1.3681e-99     1.0000e-99
Hf-172         1.3681e-99     1.0000e-99
Hf-173         1.3681e-99     1.0000e-99
Hf-174         8.2454e-13     6.1563e-13
Hf-175         1.7613e-26     1.0000e-99
Hf-176         6.4896e-11     2.0181e-11
Hf-177         2.1511e-10     7.1891e-11
Hf-178         6.5556e-10     1.0607e-10
Hf-179         2.5134e-10     5.3255e-11
Hf-180         1.1869e-09     1.3792e-10
Hf-181         1.8068e-24     1.0000e-99
Hf-182         4.2497e-11     1.0000e-99
Hf-183         8.5403e-29     1.0000e-99
Hf-184         1.3681e-99     1.0000e-99
Hf-185         1.3681e-99     1.0000e-99
Ta-169         1.3681e-99     1.0000e-99
Ta-170         1.3681e-99     1.0000e-99
Ta-171         1.3681e-99     1.0000e-99
Ta-172         1.3681e-99     1.0000e-99
Ta-173         1.3681e-99     1.0000e-99
Ta-174         1.3681e-99     1.0000e-99
Ta-175         1.3681e-99     1.0000e-99
Ta-176         1.3681e-99     1.0000e-99
Ta-177         1.3681e-99     1.0000e-99
Ta-178         1.3681e-99     1.0000e-99
Ta-179         1.1204e-30     1.0000e-99
Ta-180         1.6585e-14     1.2146e-14
Ta-181         3.4292e-10     9.9284e-11
Ta-182         1.6381e-18     1.0000e-99
Ta-183         9.8177e-27     1.0000e-99
Ta-184         1.3681e-99     1.0000e-99
Ta-185         1.3681e-99     1.0000e-99
Ta-186         1.3681e-99     1.0000e-99
W-172          1.3681e-99     1.0000e-99
W-173          1.3681e-99     1.0000e-99
W-174          1.3681e-99     1.0000e-99
W-175          1.3681e-99     1.0000e-99
W-176          1.3681e-99     1.0000e-99
W-177          1.3681e-99     1.0000e-99
W-178          1.3681e-99     1.0000e-99
W-179          1.3681e-99     1.0000e-99
W-180          6.0669e-13     4.1974e-13
W-181          1.9493e-26     1.0000e-99
W-182          5.1935e-10     9.3874e-11
W-183          3.4256e-10     5.0986e-11
W-184          8.6637e-10     1.0975e-10
W-185          5.1620e-24     1.0000e-99
W-186          4.4723e-10     1.0292e-10
W-187          3.4014e-26     1.0000e-99
W-188          1.3681e-99     1.0000e-99
W-189          1.3681e-99     1.0000e-99
W-190          1.3681e-99     1.0000e-99
Re-175         1.3681e-99     1.0000e-99
Re-176         1.3681e-99     1.0000e-99
Re-177         1.3681e-99     1.0000e-99
Re-178         1.3681e-99     1.0000e-99
Re-179         1.3681e-99     1.0000e-99
Re-180         1.3681e-99     1.0000e-99
Re-181         1.3681e-99     1.0000e-99
Re-182         1.3681e-99     1.0000e-99
Re-183         1.3681e-99     1.0000e-99
Re-184         1.3681e-99     1.0000e-99
Re-185         2.3371e-10     5.2393e-11
Re-186         3.7474e-25     1.0000e-99
Re-187         1.9885e-10     8.8651e-11
Re-188         6.3294e-26     1.0000e-99
Re-189         1.3681e-99     1.0000e-99
Re-190         1.3681e-99     1.0000e-99
Re-191         1.3681e-99     1.0000e-99
Os-179         1.3681e-99     1.0000e-99
Os-180         1.3681e-99     1.0000e-99
Os-181         1.3681e-99     1.0000e-99
Os-182         1.3681e-99     1.0000e-99
Os-183         1.3681e-99     1.0000e-99
Os-184         4.7604e-13     3.5542e-13
Os-185         9.4517e-27     1.0000e-99
Os-186         2.8672e-10     2.8891e-11
Os-187         1.1073e-10     2.9991e-11
Os-188         8.8304e-10     2.4368e-10
Os-189         5.1832e-10     2.9868e-10
Os-190         1.2514e-09     4.8830e-10
Os-191         1.0565e-24     1.0000e-99
Os-192         1.3282e-09     7.6635e-10
Os-193         8.2710e-26     1.0000e-99
Os-194         8.3737e-20     1.0000e-99
Os-195         1.3681e-99     1.0000e-99
Os-196         1.3681e-99     1.0000e-99
Ir-181         1.3681e-99     1.0000e-99
Ir-182         1.3681e-99     1.0000e-99
Ir-183         1.3681e-99     1.0000e-99
Ir-184         1.3681e-99     1.0000e-99
Ir-185         1.3681e-99     1.0000e-99
Ir-186         1.3681e-99     1.0000e-99
Ir-187         1.3681e-99     1.0000e-99
Ir-188         1.3681e-99     1.0000e-99
Ir-189         1.3681e-99     1.0000e-99
Ir-190         1.3681e-99     1.0000e-99
Ir-191         1.0160e-09     6.7869e-10
Ir-192         3.8380e-23     1.0000e-99
Ir-193         1.6943e-09     1.1542e-09
Ir-194         3.0910e-23     1.0000e-99
Ir-195         1.3681e-99     1.0000e-99
Ir-196         1.3681e-99     1.0000e-99
Ir-197         1.3681e-99     1.0000e-99
Pt-184         1.3681e-99     1.0000e-99
Pt-185         1.3681e-99     1.0000e-99
Pt-186         1.3681e-99     1.0000e-99
Pt-187         1.3681e-99     1.0000e-99
Pt-188         1.3681e-99     1.0000e-99
Pt-189         1.3681e-99     1.0000e-99
Pt-190         6.7539e-13     5.0423e-13
Pt-191         4.1306e-28     1.0000e-99
Pt-192         1.7322e-10     2.9250e-11
Pt-193         8.6956e-13     1.0000e-99
Pt-194         2.1349e-09     1.2449e-09
Pt-195         1.9090e-09     1.2841e-09
Pt-196         2.1664e-09     9.6300e-10
Pt-197         9.6811e-26     1.0000e-99
Pt-198         4.2201e-10     2.7608e-10
Pt-199         2.9265e-28     1.0000e-99
Pt-200         1.3681e-99     1.0000e-99
Pt-201         1.3681e-99     1.0000e-99
Pt-202         1.3681e-99     1.0000e-99
Au-185         1.3681e-99     1.0000e-99
Au-186         1.3681e-99     1.0000e-99
Au-187         1.3681e-99     1.0000e-99
Au-188         1.3681e-99     1.0000e-99
Au-189         1.3681e-99     1.0000e-99
Au-190         1.3681e-99     1.0000e-99
Au-191         1.3681e-99     1.0000e-99
Au-192         1.3681e-99     1.0000e-99
Au-193         1.3681e-99     1.0000e-99
Au-194         1.3681e-99     1.0000e-99
Au-195         1.3681e-99     1.0000e-99
Au-196         1.3681e-99     1.0000e-99
Au-197         9.9591e-10     5.4165e-10
Au-198         6.3939e-25     1.0000e-99
Au-199         4.1257e-26     1.0000e-99
Au-200         1.3681e-99     1.0000e-99
Au-201         1.3681e-99     1.0000e-99
Au-202         1.3681e-99     1.0000e-99
Au-203         1.3681e-99     1.0000e-99
Hg-189         1.3681e-99     1.0000e-99
Hg-190         1.3681e-99     1.0000e-99
Hg-191         1.3681e-99     1.0000e-99
Hg-192         1.3681e-99     1.0000e-99
Hg-193         1.3681e-99     1.0000e-99
Hg-194         1.3681e-99     1.0000e-99
Hg-195         1.3681e-99     1.0000e-99
Hg-196         2.0165e-12     1.5047e-12
Hg-197         3.6827e-28     1.0000e-99
Hg-198         9.7222e-10     9.8748e-11
Hg-199         6.2513e-10     1.6800e-10
Hg-200         1.6497e-09     2.3111e-10
Hg-201         7.6380e-10     1.3256e-10
Hg-202         2.7074e-09     3.0181e-10
Hg-203         1.0635e-25     1.0000e-99
Hg-204         1.6323e-10     7.0069e-11
Hg-205         7.0924e-30     1.0000e-99
Hg-206         1.3681e-99     1.0000e-99
Hg-207         1.3681e-99     1.0000e-99
Hg-208         1.3681e-99     1.0000e-99
Tl-192         1.3681e-99     1.0000e-99
Tl-193         1.3681e-99     1.0000e-99
Tl-194         1.3681e-99     1.0000e-99
Tl-195         1.3681e-99     1.0000e-99
Tl-196         1.3681e-99     1.0000e-99
Tl-197         1.3681e-99     1.0000e-99
Tl-198         1.3681e-99     1.0000e-99
Tl-199         1.3681e-99     1.0000e-99
Tl-200         1.3681e-99     1.0000e-99
Tl-201         1.3681e-99     1.0000e-99
Tl-202         1.3681e-99     1.0000e-99
Tl-203         1.2800e-09     1.6104e-10
Tl-204         1.2389e-22     1.0000e-99
Tl-205         2.4146e-09     3.8819e-10
Tl-206         9.5491e-29     1.0000e-99
Tl-207         1.3681e-99     1.0000e-99
Tl-208         1.3681e-99     1.0000e-99
Tl-209         1.3681e-99     1.0000e-99
Tl-210         1.3681e-99     1.0000e-99
Pb-193         1.3681e-99     1.0000e-99
Pb-194         1.3681e-99     1.0000e-99
Pb-195         1.3681e-99     1.0000e-99
Pb-196         1.3681e-99     1.0000e-99
Pb-197         1.3681e-99     1.0000e-99
Pb-198         1.3681e-99     1.0000e-99
Pb-199         1.3681e-99     1.0000e-99
Pb-200         1.3681e-99     1.0000e-99
Pb-201         1.3681e-99     1.0000e-99
Pb-202         1.3681e-99     1.0000e-99
Pb-203         1.3681e-99     1.0000e-99
Pb-204         1.6106e-09     1.4655e-10
Pb-205         3.5224e-11     1.0000e-99
Pb-208         1.9682e-08     4.4249e-09
Pb-209         2.1820e-29     1.0000e-99
Pb-210         8.4768e-19     1.0000e-99
Pb-211         1.3681e-99     1.0000e-99
Bi-202         1.3681e-99     1.0000e-99
Bi-203         1.3681e-99     1.0000e-99
Bi-204         1.3681e-99     1.0000e-99
Bi-205         1.3681e-99     1.0000e-99
Bi-206         1.3681e-99     1.0000e-99
Bi-207         1.3681e-99     1.0000e-99
Bi-208         1.3681e-99     1.0000e-99
Bi-209         7.5223e-10     4.3591e-10
Bi-210         1.9202e-11     1.0000e-99
Al-26m1        1.1114e-18     1.0000e-99
Kr-85m1        6.5089e-26     1.0000e-99
Cd-115m1       1.6677e-26     1.0000e-99
Lu-176m1       6.6819e-27     1.0000e-99
Ta-180m1       1.3681e-99     1.0000e-99
