# Battino yields
# Model: m3z1m3
# Set: set1.01
# Mini: 3.00
# Mfinal: 0.8317663353165653
# Created by Daniel Boyea on 2024-12-04
isotope       mass_yield     X0      
Pr-144         4.4292e-23     1.0000e-99
Pr-145         2.0785e-29     1.0000e-99
Pr-146         1.3079e-39     1.0000e-99
Pr-147         4.5163e-43     1.0000e-99
Pr-148         2.1683e-99     1.0000e-99
Pr-149         2.1683e-99     1.0000e-99
Nd-134         2.1683e-99     1.0000e-99
Nd-135         2.1683e-99     1.0000e-99
Nd-136         2.1683e-99     1.0000e-99
Nd-137         2.1683e-99     1.0000e-99
Nd-138         2.1683e-99     1.0000e-99
Nd-139         2.1683e-99     1.0000e-99
Nd-140         2.1683e-99     1.0000e-99
Nd-141         5.2350e-35     1.0000e-99
Nd-142         6.1856e-10     9.9287e-12
Nd-143         1.0451e-10     4.4876e-12
Nd-144         3.3348e-10     8.8340e-12
Nd-145         6.4875e-11     3.0983e-12
Nd-146         3.0265e-10     6.4535e-12
Nd-147         5.6306e-16     1.0000e-99
Nd-148         4.0946e-11     2.1870e-12
Nd-149         3.1045e-23     1.0000e-99
Nd-150         5.0699e-12     2.1702e-12
Nd-151         1.1598e-27     1.0000e-99
Nd-152         2.4247e-35     1.0000e-99
Pm-137         2.1683e-99     1.0000e-99
Pm-138         2.1683e-99     1.0000e-99
Pm-139         2.1683e-99     1.0000e-99
Pm-140         2.1683e-99     1.0000e-99
Pm-141         2.1683e-99     1.0000e-99
Pm-142         2.1683e-99     1.0000e-99
Pm-143         2.1683e-99     1.0000e-99
Pm-144         2.1683e-99     1.0000e-99
Pm-145         1.9148e-17     1.0000e-99
Pm-146         2.8049e-21     1.0000e-99
Pm-147         5.7756e-14     1.0000e-99
Pm-148         7.1956e-19     1.0000e-99
Pm-149         9.9167e-18     1.0000e-99
Pm-150         6.8913e-26     1.0000e-99
Pm-151         2.5990e-20     1.0000e-99
Pm-152         7.0171e-32     1.0000e-99
Pm-153         3.5159e-39     1.0000e-99
Pm-154         1.3011e-49     1.0000e-99
Sm-140         2.1683e-99     1.0000e-99
Sm-141         2.1683e-99     1.0000e-99
Sm-142         2.1683e-99     1.0000e-99
Sm-143         2.1683e-99     1.0000e-99
Sm-144         7.9028e-13     3.6868e-13
Sm-145         4.6610e-19     1.0000e-99
Sm-146         3.0141e-16     1.0000e-99
Sm-147         3.5883e-11     1.8361e-12
Sm-148         7.4023e-11     1.3859e-12
Sm-149         1.6478e-11     1.7153e-12
Sm-150         6.0401e-11     9.2214e-13
Sm-151         3.5756e-12     1.0000e-99
Sm-152         5.7793e-11     3.3862e-12
Sm-153         2.0869e-17     1.0000e-99
Sm-154         2.1300e-11     2.9189e-12
Sm-155         1.6165e-25     1.0000e-99
Sm-156         3.5137e-26     1.0000e-99
Sm-157         6.2242e-39     1.0000e-99
Sm-158         4.6554e-50     1.0000e-99
Eu-143         2.1683e-99     1.0000e-99
Eu-144         2.1683e-99     1.0000e-99
Eu-145         2.1683e-99     1.0000e-99
Eu-146         2.1683e-99     1.0000e-99
Eu-147         2.1683e-99     1.0000e-99
Eu-148         2.1683e-99     1.0000e-99
Eu-149         2.1683e-99     1.0000e-99
Eu-150         2.1683e-99     1.0000e-99
Eu-151         9.0676e-12     2.0378e-12
Eu-152         4.5392e-15     1.0000e-99
Eu-153         1.4552e-11     2.2540e-12
Eu-154         1.1693e-14     1.0000e-99
Eu-155         4.2181e-14     1.0000e-99
Eu-156         2.3743e-23     1.0000e-99
Eu-157         1.0012e-25     1.0000e-99
Eu-158         1.7563e-38     1.0000e-99
Eu-159         2.4061e-44     1.0000e-99
Gd-144         2.1683e-99     1.0000e-99
Gd-145         2.1683e-99     1.0000e-99
Gd-146         2.1683e-99     1.0000e-99
Gd-147         2.1683e-99     1.0000e-99
Gd-148         2.1683e-99     1.0000e-99
Gd-149         2.1683e-99     1.0000e-99
Gd-150         2.1683e-99     1.0000e-99
Gd-151         2.1683e-99     1.0000e-99
Gd-152         1.5054e-12     2.9498e-14
Gd-153         1.5520e-15     1.0000e-99
Gd-154         2.2184e-11     3.2124e-13
Gd-155         1.6133e-11     2.1941e-12
Gd-156         4.9942e-11     3.0538e-12
Gd-157         2.4727e-11     2.3504e-12
Gd-158         8.7617e-11     3.7531e-12
Gd-159         1.4934e-18     1.0000e-99
Gd-160         1.7763e-11     3.3459e-12
Gd-161         4.7271e-27     1.0000e-99
Gd-162         1.2601e-34     1.0000e-99
Tb-147         2.1683e-99     1.0000e-99
Tb-148         2.1683e-99     1.0000e-99
Tb-149         2.1683e-99     1.0000e-99
Tb-150         2.1683e-99     1.0000e-99
Tb-151         2.1683e-99     1.0000e-99
Tb-152         2.1683e-99     1.0000e-99
Tb-153         2.1683e-99     1.0000e-99
Tb-154         2.1683e-99     1.0000e-99
Tb-155         2.1683e-99     1.0000e-99
Tb-156         2.1683e-99     1.0000e-99
Tb-157         9.2886e-14     1.0000e-99
Tb-158         6.5438e-15     1.0000e-99
Tb-159         2.3121e-11     2.7674e-12
Tb-160         1.8935e-15     1.0000e-99
Tb-161         3.0976e-17     1.0000e-99
Tb-162         1.5567e-30     1.0000e-99
Tb-163         7.4973e-37     1.0000e-99
Tb-164         1.7668e-45     1.0000e-99
Tb-165         2.1683e-99     1.0000e-99
Dy-148         2.1683e-99     1.0000e-99
Dy-149         2.1683e-99     1.0000e-99
Dy-150         2.1683e-99     1.0000e-99
Dy-151         2.1683e-99     1.0000e-99
Dy-152         2.1683e-99     1.0000e-99
Dy-153         2.1683e-99     1.0000e-99
Dy-154         2.1683e-99     1.0000e-99
Dy-155         2.1683e-99     1.0000e-99
Dy-156         2.1513e-14     1.0046e-14
Dy-157         1.3733e-27     1.0000e-99
Dy-158         4.6775e-14     1.7442e-14
Dy-159         2.3002e-17     1.0000e-99
Dy-160         2.8445e-11     4.3054e-13
Dy-161         2.1587e-11     3.5010e-12
Dy-162         6.9204e-11     4.7522e-12
Dy-163         1.3833e-11     4.6672e-12
Dy-164         8.7867e-11     5.3163e-12
Dy-165         2.6978e-22     1.0000e-99
Dy-166         4.9171e-21     1.0000e-99
Dy-167         2.1165e-36     1.0000e-99
Dy-168         8.4954e-45     1.0000e-99
Ho-153         2.1683e-99     1.0000e-99
Ho-154         2.1683e-99     1.0000e-99
Ho-155         2.1683e-99     1.0000e-99
Ho-156         2.1683e-99     1.0000e-99
Ho-157         2.1683e-99     1.0000e-99
Ho-158         2.1683e-99     1.0000e-99
Ho-159         2.1683e-99     1.0000e-99
Ho-160         2.1683e-99     1.0000e-99
Ho-161         2.1683e-99     1.0000e-99
Ho-162         2.1683e-99     1.0000e-99
Ho-163         1.2915e-11     1.0000e-99
Ho-164         3.3792e-24     1.0000e-99
Ho-165         3.4262e-11     4.2477e-12
Ho-166         2.0087e-16     1.0000e-99
Ho-167         9.5667e-25     1.0000e-99
Ho-168         5.6135e-35     1.0000e-99
Ho-169         2.1946e-41     1.0000e-99
Er-154         2.1683e-99     1.0000e-99
Er-155         2.1683e-99     1.0000e-99
Er-156         2.1683e-99     1.0000e-99
Er-157         2.1683e-99     1.0000e-99
Er-158         2.1683e-99     1.0000e-99
Er-159         2.1683e-99     1.0000e-99
Er-160         2.1683e-99     1.0000e-99
Er-161         2.1683e-99     1.0000e-99
Er-162         3.4485e-14     1.6103e-14
Er-163         1.5845e-29     1.0000e-99
Er-164         1.5311e-11     1.9146e-13
Er-165         2.1381e-19     1.0000e-99
Er-166         5.2369e-11     4.0481e-12
Er-167         2.4878e-11     2.7784e-12
Er-168         8.4317e-11     3.2655e-12
Er-169         4.7783e-16     1.0000e-99
Er-170         3.1288e-11     1.8415e-12
Er-171         8.2940e-21     1.0000e-99
Er-172         1.2247e-21     1.0000e-99
Er-173         1.0866e-36     1.0000e-99
Er-174         8.9054e-46     1.0000e-99
Er-175         2.1683e-99     1.0000e-99
Tm-159         2.1683e-99     1.0000e-99
Tm-160         2.1683e-99     1.0000e-99
Tm-161         2.1683e-99     1.0000e-99
Tm-162         2.1683e-99     1.0000e-99
Tm-163         2.1683e-99     1.0000e-99
Tm-164         2.1683e-99     1.0000e-99
Tm-165         2.1683e-99     1.0000e-99
Tm-166         2.1683e-99     1.0000e-99
Tm-167         2.1683e-99     1.0000e-99
Tm-168         2.1683e-99     1.0000e-99
Tm-169         1.8715e-11     1.8559e-12
Tm-170         2.4074e-15     1.0000e-99
Tm-171         4.3047e-15     1.0000e-99
Tm-172         5.4191e-20     1.0000e-99
Tm-173         6.3090e-26     1.0000e-99
Tm-174         1.6317e-39     1.0000e-99
Tm-175         3.0254e-45     1.0000e-99
Tm-176         2.1683e-99     1.0000e-99
Yb-160         2.1683e-99     1.0000e-99
Yb-161         2.1683e-99     1.0000e-99
Yb-162         2.1683e-99     1.0000e-99
Yb-163         2.1683e-99     1.0000e-99
Yb-164         2.1683e-99     1.0000e-99
Yb-165         2.1683e-99     1.0000e-99
Yb-166         2.1683e-99     1.0000e-99
Yb-167         2.1683e-99     1.0000e-99
Yb-168         3.3935e-14     1.5846e-14
Yb-169         3.9606e-24     1.0000e-99
Yb-170         2.4441e-11     3.7497e-13
Yb-171         3.3100e-11     1.7717e-12
Yb-172         8.7463e-11     2.7243e-12
Yb-173         4.3340e-11     2.0247e-12
Yb-174         1.8994e-10     4.0185e-12
Yb-175         1.2643e-16     1.0000e-99
Yb-176         6.8002e-11     1.6294e-12
Yb-177         5.9165e-23     1.0000e-99
Yb-178         4.5241e-29     1.0000e-99
Yb-179         3.0348e-39     1.0000e-99
Yb-180         2.1683e-99     1.0000e-99
Lu-165         2.1683e-99     1.0000e-99
Lu-166         2.1683e-99     1.0000e-99
Lu-167         2.1683e-99     1.0000e-99
Lu-168         2.1683e-99     1.0000e-99
Lu-169         2.1683e-99     1.0000e-99
Lu-170         2.1683e-99     1.0000e-99
Lu-171         2.1683e-99     1.0000e-99
Lu-172         2.1683e-99     1.0000e-99
Lu-173         2.1683e-99     1.0000e-99
Lu-174         2.1683e-99     1.0000e-99
Lu-175         2.8607e-11     1.8295e-12
Lu-176         1.1157e-11     4.8807e-14
Lu-177         3.0277e-16     1.0000e-99
Lu-178         2.5799e-28     1.0000e-99
Lu-179         1.3463e-29     1.0000e-99
Lu-180         3.5920e-41     1.0000e-99
Lu-181         1.0913e-49     1.0000e-99
Lu-182         2.1683e-99     1.0000e-99
Hf-166         2.1683e-99     1.0000e-99
Hf-167         2.1683e-99     1.0000e-99
Hf-168         2.1683e-99     1.0000e-99
Hf-169         2.1683e-99     1.0000e-99
Hf-170         2.1683e-99     1.0000e-99
Hf-171         2.1683e-99     1.0000e-99
Hf-172         2.1683e-99     1.0000e-99
Hf-173         2.1683e-99     1.0000e-99
Hf-174         2.6391e-14     1.2324e-14
Hf-175         3.0998e-24     1.0000e-99
Hf-176         8.9563e-12     4.0398e-13
Hf-177         2.4832e-11     1.4391e-12
Hf-178         1.0487e-10     2.1233e-12
Hf-179         3.7337e-11     1.0661e-12
Hf-180         2.0692e-10     2.7609e-12
Hf-181         1.6098e-15     1.0000e-99
Hf-182         8.4680e-12     1.0000e-99
Hf-183         1.1522e-24     1.0000e-99
Hf-184         2.3678e-28     1.0000e-99
Hf-185         1.2534e-40     1.0000e-99
Ta-169         2.1683e-99     1.0000e-99
Ta-170         2.1683e-99     1.0000e-99
Ta-171         2.1683e-99     1.0000e-99
Ta-172         2.1683e-99     1.0000e-99
Ta-173         2.1683e-99     1.0000e-99
Ta-174         2.1683e-99     1.0000e-99
Ta-175         2.1683e-99     1.0000e-99
Ta-176         2.1683e-99     1.0000e-99
Ta-177         2.1683e-99     1.0000e-99
Ta-178         2.1683e-99     1.0000e-99
Ta-179         2.9232e-15     1.0000e-99
Ta-180         5.6064e-16     2.4314e-16
Ta-181         4.4950e-11     1.9875e-12
Ta-182         2.9689e-15     1.0000e-99
Ta-183         1.1582e-17     1.0000e-99
Ta-184         1.9847e-24     1.0000e-99
Ta-185         1.5926e-33     1.0000e-99
Ta-186         2.3923e-42     1.0000e-99
W-172          2.1683e-99     1.0000e-99
W-173          2.1683e-99     1.0000e-99
W-174          2.1683e-99     1.0000e-99
W-175          2.1683e-99     1.0000e-99
W-176          2.1683e-99     1.0000e-99
W-177          2.1683e-99     1.0000e-99
W-178          2.1683e-99     1.0000e-99
W-179          2.1683e-99     1.0000e-99
W-180          2.9567e-14     8.4024e-15
W-181          2.8231e-18     1.0000e-99
W-182          9.0702e-11     1.8792e-12
W-183          5.4596e-11     1.0206e-12
W-184          1.4452e-10     2.1969e-12
W-185          2.4493e-15     1.0000e-99
W-186          6.0785e-11     2.0602e-12
W-187          1.5935e-18     1.0000e-99
W-188          4.2494e-19     1.0000e-99
W-189          2.0245e-34     1.0000e-99
W-190          8.0356e-43     1.0000e-99
Re-175         2.1683e-99     1.0000e-99
Re-176         2.1683e-99     1.0000e-99
Re-177         2.1683e-99     1.0000e-99
Re-178         2.1683e-99     1.0000e-99
Re-179         2.1683e-99     1.0000e-99
Re-180         2.1683e-99     1.0000e-99
Re-181         2.1683e-99     1.0000e-99
Re-182         2.1683e-99     1.0000e-99
Re-183         2.1683e-99     1.0000e-99
Re-184         2.1683e-99     1.0000e-99
Re-185         3.0529e-11     1.0488e-12
Re-186         1.6759e-16     1.0000e-99
Re-187         1.7571e-11     1.7746e-12
Re-188         4.5578e-19     1.0000e-99
Re-189         1.5589e-21     1.0000e-99
Re-190         2.2553e-29     1.0000e-99
Re-191         1.3576e-39     1.0000e-99
Os-179         2.1683e-99     1.0000e-99
Os-180         2.1683e-99     1.0000e-99
Os-181         2.1683e-99     1.0000e-99
Os-182         2.1683e-99     1.0000e-99
Os-183         2.1683e-99     1.0000e-99
Os-184         1.5236e-14     7.1147e-15
Os-185         1.5304e-24     1.0000e-99
Os-186         5.8547e-11     5.7834e-13
Os-187         1.8419e-11     6.0037e-13
Os-188         1.3310e-10     4.8780e-12
Os-189         3.7981e-11     5.9790e-12
Os-190         1.4835e-10     9.7747e-12
Os-191         7.5720e-16     1.0000e-99
Os-192         8.4416e-11     1.5341e-11
Os-193         2.6934e-18     1.0000e-99
Os-194         5.0009e-14     1.0000e-99
Os-195         1.6705e-30     1.0000e-99
Os-196         2.0961e-43     1.0000e-99
Ir-181         2.1683e-99     1.0000e-99
Ir-182         2.1683e-99     1.0000e-99
Ir-183         2.1683e-99     1.0000e-99
Ir-184         2.1683e-99     1.0000e-99
Ir-185         2.1683e-99     1.0000e-99
Ir-186         2.1683e-99     1.0000e-99
Ir-187         2.1683e-99     1.0000e-99
Ir-188         2.1683e-99     1.0000e-99
Ir-189         2.1683e-99     1.0000e-99
Ir-190         2.1683e-99     1.0000e-99
Ir-191         5.1324e-11     1.3586e-11
Ir-192         2.7567e-15     1.0000e-99
Ir-193         7.1252e-11     2.3104e-11
Ir-194         1.9943e-17     1.0000e-99
Ir-195         3.0455e-26     1.0000e-99
Ir-196         1.8672e-32     1.0000e-99
Ir-197         7.6878e-41     1.0000e-99
Pt-184         2.1683e-99     1.0000e-99
Pt-185         2.1683e-99     1.0000e-99
Pt-186         2.1683e-99     1.0000e-99
Pt-187         2.1683e-99     1.0000e-99
Pt-188         2.1683e-99     1.0000e-99
Pt-189         2.1683e-99     1.0000e-99
Pt-190         2.1616e-14     1.0094e-14
Pt-191         1.9384e-25     1.0000e-99
Pt-192         3.6065e-11     5.8553e-13
Pt-193         7.9762e-12     1.0000e-99
Pt-194         1.5407e-10     2.4920e-11
Pt-195         9.6043e-11     2.5706e-11
Pt-196         2.2601e-10     1.9277e-11
Pt-197         1.6933e-18     1.0000e-99
Pt-198         2.2512e-11     5.5267e-12
Pt-199         1.2522e-25     1.0000e-99
Pt-200         3.3297e-26     1.0000e-99
Pt-201         7.7181e-42     1.0000e-99
Pt-202         2.1683e-99     1.0000e-99
Au-185         2.1683e-99     1.0000e-99
Au-186         2.1683e-99     1.0000e-99
Au-187         2.1683e-99     1.0000e-99
Au-188         2.1683e-99     1.0000e-99
Au-189         2.1683e-99     1.0000e-99
Au-190         2.1683e-99     1.0000e-99
Au-191         2.1683e-99     1.0000e-99
Au-192         2.1683e-99     1.0000e-99
Au-193         2.1683e-99     1.0000e-99
Au-194         2.1683e-99     1.0000e-99
Au-195         2.3922e-19     1.0000e-99
Au-196         1.6590e-23     1.0000e-99
Au-197         7.8500e-11     1.0843e-11
Au-198         9.1106e-17     1.0000e-99
Au-199         4.2165e-18     1.0000e-99
Au-200         2.6867e-23     1.0000e-99
Au-201         6.0815e-36     1.0000e-99
Au-202         1.9614e-47     1.0000e-99
Au-203         2.1683e-99     1.0000e-99
Hg-189         2.1683e-99     1.0000e-99
Hg-190         2.1683e-99     1.0000e-99
Hg-191         2.1683e-99     1.0000e-99
Hg-192         2.1683e-99     1.0000e-99
Hg-193         2.1683e-99     1.0000e-99
Hg-194         2.1683e-99     1.0000e-99
Hg-195         2.1683e-99     1.0000e-99
Hg-196         6.4528e-14     3.0121e-14
Hg-197         2.1715e-23     1.0000e-99
Hg-198         1.7968e-10     1.9767e-12
Hg-199         8.8699e-11     3.3629e-12
Hg-200         2.9289e-10     4.6264e-12
Hg-201         1.2972e-10     2.6535e-12
Hg-202         5.2977e-10     6.0417e-12
Hg-203         4.0950e-17     1.0000e-99
Hg-204         1.7982e-11     1.4026e-12
Hg-205         2.1188e-27     1.0000e-99
Hg-206         6.8065e-37     1.0000e-99
Hg-207         2.1683e-99     1.0000e-99
Hg-208         2.1683e-99     1.0000e-99
Tl-192         2.1683e-99     1.0000e-99
Tl-193         2.1683e-99     1.0000e-99
Tl-194         2.1683e-99     1.0000e-99
Tl-195         2.1683e-99     1.0000e-99
Tl-196         2.1683e-99     1.0000e-99
Tl-197         2.1683e-99     1.0000e-99
Tl-198         2.1683e-99     1.0000e-99
Tl-199         2.1683e-99     1.0000e-99
Tl-200         2.1683e-99     1.0000e-99
Tl-201         2.1683e-99     1.0000e-99
Tl-202         2.1683e-99     1.0000e-99
Tl-203         2.4698e-10     3.2236e-12
Tl-204         1.1306e-13     1.0000e-99
Tl-205         2.7781e-10     7.7708e-12
Tl-206         3.5129e-26     1.0000e-99
Tl-207         3.5611e-29     1.0000e-99
Tl-208         1.3908e-40     1.0000e-99
Tl-209         2.1683e-99     1.0000e-99
Tl-210         2.1683e-99     1.0000e-99
Pb-193         2.1683e-99     1.0000e-99
Pb-194         2.1683e-99     1.0000e-99
Pb-195         2.1683e-99     1.0000e-99
Pb-196         2.1683e-99     1.0000e-99
Pb-197         2.1683e-99     1.0000e-99
Pb-198         2.1683e-99     1.0000e-99
Pb-199         2.1683e-99     1.0000e-99
Pb-200         2.1683e-99     1.0000e-99
Pb-201         2.1683e-99     1.0000e-99
Pb-202         2.1683e-99     1.0000e-99
Pb-203         2.1683e-99     1.0000e-99
Pb-204         3.2874e-10     2.9336e-12
Pb-205         1.4156e-10     1.0000e-99
Pb-208         9.9271e-08     8.8577e-11
Pb-209         3.3870e-22     1.0000e-99
Pb-210         8.2488e-16     1.0000e-99
Pb-211         9.4442e-35     1.0000e-99
Bi-202         2.1683e-99     1.0000e-99
Bi-203         2.1683e-99     1.0000e-99
Bi-204         2.1683e-99     1.0000e-99
Bi-205         2.1683e-99     1.0000e-99
Bi-206         2.1683e-99     1.0000e-99
Bi-207         2.1683e-99     1.0000e-99
Bi-208         2.1683e-99     1.0000e-99
Bi-209         2.0587e-09     8.7261e-12
Bi-210         5.5431e-10     1.0000e-99
Al-26m1        4.5916e-18     1.0000e-99
Kr-85m1        3.4097e-21     1.0000e-99
Cd-115m1       3.4121e-18     1.0000e-99
Lu-176m1       1.8769e-22     1.0000e-99
Ta-180m1       1.3630e-23     1.0000e-99
