# Battino yields
# Model: m2z2m3
# Set: set1.01
# Mini: 2.00
# Mfinal: 0.6365114064713441
# Created by Daniel Boyea on 2024-12-04
isotope       mass_yield     X0      
Pr-144         1.4138e-29     1.0000e-99
Pr-145         7.5554e-100     1.0000e-99
Pr-146         7.3896e-100     1.0000e-99
Pr-147         7.3896e-100     1.0000e-99
Pr-148         7.3896e-100     1.0000e-99
Pr-149         7.3896e-100     1.0000e-99
Nd-134         7.3896e-100     1.0000e-99
Nd-135         7.3896e-100     1.0000e-99
Nd-136         7.3896e-100     1.0000e-99
Nd-137         7.3896e-100     1.0000e-99
Nd-138         7.3896e-100     1.0000e-99
Nd-139         7.3896e-100     1.0000e-99
Nd-140         7.3896e-100     1.0000e-99
Nd-141         3.9780e-34     1.0000e-99
Nd-142         2.4088e-09     1.9857e-11
Nd-143         3.2765e-10     8.9752e-12
Nd-144         1.0461e-09     1.7668e-11
Nd-145         1.8932e-10     6.1965e-12
Nd-146         1.0241e-09     1.2907e-11
Nd-147         2.8116e-18     1.0000e-99
Nd-148         2.9031e-11     4.3740e-12
Nd-149         2.4187e-23     1.0000e-99
Nd-150         2.9453e-12     4.3404e-12
Nd-151         8.7970e-28     1.0000e-99
Nd-152         3.8174e-51     1.0000e-99
Pm-137         7.3896e-100     1.0000e-99
Pm-138         7.3896e-100     1.0000e-99
Pm-139         7.3896e-100     1.0000e-99
Pm-140         7.3896e-100     1.0000e-99
Pm-141         7.3896e-100     1.0000e-99
Pm-142         7.3896e-100     1.0000e-99
Pm-143         7.3896e-100     1.0000e-99
Pm-144         7.3896e-100     1.0000e-99
Pm-145         1.8492e-19     1.0000e-99
Pm-146         8.6138e-25     1.0000e-99
Pm-147         1.4114e-15     1.0000e-99
Pm-148         2.1562e-22     1.0000e-99
Pm-149         3.9404e-20     1.0000e-99
Pm-150         1.8072e-28     1.0000e-99
Pm-151         9.7567e-23     1.0000e-99
Pm-152         9.8658e-35     1.0000e-99
Pm-153         7.3896e-100     1.0000e-99
Pm-154         7.3896e-100     1.0000e-99
Sm-140         7.3896e-100     1.0000e-99
Sm-141         7.3896e-100     1.0000e-99
Sm-142         7.3896e-100     1.0000e-99
Sm-143         7.3896e-100     1.0000e-99
Sm-144         4.9636e-13     7.3737e-13
Sm-145         8.5347e-21     1.0000e-99
Sm-146         2.4355e-15     1.0000e-99
Sm-147         1.0434e-10     3.6722e-12
Sm-148         3.3286e-10     2.7718e-12
Sm-149         4.8168e-11     3.4305e-12
Sm-150         2.1218e-10     1.8443e-12
Sm-151         3.0922e-13     1.0000e-99
Sm-152         1.4618e-10     6.7724e-12
Sm-153         4.5424e-19     1.0000e-99
Sm-154         1.4624e-11     5.8377e-12
Sm-155         2.8557e-25     1.0000e-99
Sm-156         2.0487e-29     1.0000e-99
Sm-157         7.3896e-100     1.0000e-99
Sm-158         7.3896e-100     1.0000e-99
Eu-143         7.3896e-100     1.0000e-99
Eu-144         7.3896e-100     1.0000e-99
Eu-145         7.3896e-100     1.0000e-99
Eu-146         7.3896e-100     1.0000e-99
Eu-147         7.3896e-100     1.0000e-99
Eu-148         7.3896e-100     1.0000e-99
Eu-149         7.3896e-100     1.0000e-99
Eu-150         7.3896e-100     1.0000e-99
Eu-151         2.9793e-11     4.0757e-12
Eu-152         9.6286e-18     1.0000e-99
Eu-153         3.2529e-11     4.5080e-12
Eu-154         1.6750e-17     1.0000e-99
Eu-155         4.3499e-17     1.0000e-99
Eu-156         8.6774e-25     1.0000e-99
Eu-157         3.5332e-33     1.0000e-99
Eu-158         7.3896e-100     1.0000e-99
Eu-159         7.3896e-100     1.0000e-99
Gd-144         7.3896e-100     1.0000e-99
Gd-145         7.3896e-100     1.0000e-99
Gd-146         7.3896e-100     1.0000e-99
Gd-147         7.3896e-100     1.0000e-99
Gd-148         7.3896e-100     1.0000e-99
Gd-149         7.3896e-100     1.0000e-99
Gd-150         7.3896e-100     1.0000e-99
Gd-151         7.3896e-100     1.0000e-99
Gd-152         1.5050e-11     5.8997e-14
Gd-153         1.9535e-16     1.0000e-99
Gd-154         7.1390e-11     6.4248e-13
Gd-155         3.3084e-11     4.3882e-12
Gd-156         1.3638e-10     6.1076e-12
Gd-157         6.3793e-11     4.7007e-12
Gd-158         2.6882e-10     7.5062e-12
Gd-159         1.7396e-19     1.0000e-99
Gd-160         1.1816e-11     6.6918e-12
Gd-161         7.6311e-27     1.0000e-99
Gd-162         2.6093e-37     1.0000e-99
Tb-147         7.3896e-100     1.0000e-99
Tb-148         7.3896e-100     1.0000e-99
Tb-149         7.3896e-100     1.0000e-99
Tb-150         7.3896e-100     1.0000e-99
Tb-151         7.3896e-100     1.0000e-99
Tb-152         7.3896e-100     1.0000e-99
Tb-153         7.3896e-100     1.0000e-99
Tb-154         7.3896e-100     1.0000e-99
Tb-155         7.3896e-100     1.0000e-99
Tb-156         7.3896e-100     1.0000e-99
Tb-157         4.6724e-14     1.0000e-99
Tb-158         8.7094e-16     1.0000e-99
Tb-159         6.0581e-11     5.5348e-12
Tb-160         8.1544e-18     1.0000e-99
Tb-161         3.3111e-20     1.0000e-99
Tb-162         1.4889e-32     1.0000e-99
Tb-163         7.3896e-100     1.0000e-99
Tb-164         7.3896e-100     1.0000e-99
Tb-165         7.3896e-100     1.0000e-99
Dy-148         7.3896e-100     1.0000e-99
Dy-149         7.3896e-100     1.0000e-99
Dy-150         7.3896e-100     1.0000e-99
Dy-151         7.3896e-100     1.0000e-99
Dy-152         7.3896e-100     1.0000e-99
Dy-153         7.3896e-100     1.0000e-99
Dy-154         7.3896e-100     1.0000e-99
Dy-155         7.3896e-100     1.0000e-99
Dy-156         1.3042e-14     2.0092e-14
Dy-157         6.5532e-27     1.0000e-99
Dy-158         1.2856e-13     3.4884e-14
Dy-159         1.5782e-18     1.0000e-99
Dy-160         9.7296e-11     8.6107e-13
Dy-161         4.9999e-11     7.0020e-12
Dy-162         2.1069e-10     9.5045e-12
Dy-163         4.0295e-11     9.3345e-12
Dy-164         3.3241e-10     1.0633e-11
Dy-165         1.0271e-21     1.0000e-99
Dy-166         1.0184e-25     1.0000e-99
Dy-167         7.3896e-100     1.0000e-99
Dy-168         7.3896e-100     1.0000e-99
Ho-153         7.3896e-100     1.0000e-99
Ho-154         7.3896e-100     1.0000e-99
Ho-155         7.3896e-100     1.0000e-99
Ho-156         7.3896e-100     1.0000e-99
Ho-157         7.3896e-100     1.0000e-99
Ho-158         7.3896e-100     1.0000e-99
Ho-159         7.3896e-100     1.0000e-99
Ho-160         7.3896e-100     1.0000e-99
Ho-161         7.3896e-100     1.0000e-99
Ho-162         7.3896e-100     1.0000e-99
Ho-163         2.5010e-11     1.0000e-99
Ho-164         1.8516e-23     1.0000e-99
Ho-165         9.2957e-11     8.4955e-12
Ho-166         1.4376e-18     1.0000e-99
Ho-167         7.3414e-27     1.0000e-99
Ho-168         7.4825e-100     1.0000e-99
Ho-169         7.3896e-100     1.0000e-99
Er-154         7.3896e-100     1.0000e-99
Er-155         7.3896e-100     1.0000e-99
Er-156         7.3896e-100     1.0000e-99
Er-157         7.3896e-100     1.0000e-99
Er-158         7.3896e-100     1.0000e-99
Er-159         7.3896e-100     1.0000e-99
Er-160         7.3896e-100     1.0000e-99
Er-161         7.3896e-100     1.0000e-99
Er-162         2.0906e-14     3.2206e-14
Er-163         1.4261e-28     1.0000e-99
Er-164         4.3181e-11     3.8292e-13
Er-165         3.1044e-20     1.0000e-99
Er-166         1.6907e-10     8.0962e-12
Er-167         7.2495e-11     5.5568e-12
Er-168         3.0180e-10     6.5311e-12
Er-169         2.8283e-18     1.0000e-99
Er-170         2.9270e-11     3.6831e-12
Er-171         1.4526e-21     1.0000e-99
Er-172         6.0947e-27     1.0000e-99
Er-173         7.3896e-100     1.0000e-99
Er-174         7.3896e-100     1.0000e-99
Er-175         7.3896e-100     1.0000e-99
Tm-159         7.3896e-100     1.0000e-99
Tm-160         7.3896e-100     1.0000e-99
Tm-161         7.3896e-100     1.0000e-99
Tm-162         7.3896e-100     1.0000e-99
Tm-163         7.3896e-100     1.0000e-99
Tm-164         7.3896e-100     1.0000e-99
Tm-165         7.3896e-100     1.0000e-99
Tm-166         7.3896e-100     1.0000e-99
Tm-167         7.3896e-100     1.0000e-99
Tm-168         7.3896e-100     1.0000e-99
Tm-169         5.7706e-11     3.7118e-12
Tm-170         2.1305e-16     1.0000e-99
Tm-171         5.2087e-17     1.0000e-99
Tm-172         4.7725e-24     1.0000e-99
Tm-173         1.4450e-28     1.0000e-99
Tm-174         7.3896e-100     1.0000e-99
Tm-175         7.3896e-100     1.0000e-99
Tm-176         7.3896e-100     1.0000e-99
Yb-160         7.3896e-100     1.0000e-99
Yb-161         7.3896e-100     1.0000e-99
Yb-162         7.3896e-100     1.0000e-99
Yb-163         7.3896e-100     1.0000e-99
Yb-164         7.3896e-100     1.0000e-99
Yb-165         7.3896e-100     1.0000e-99
Yb-166         7.3896e-100     1.0000e-99
Yb-167         7.3896e-100     1.0000e-99
Yb-168         2.0582e-14     3.1692e-14
Yb-169         1.6556e-24     1.0000e-99
Yb-170         1.0842e-10     7.4994e-13
Yb-171         9.6633e-11     3.5435e-12
Yb-172         3.0063e-10     5.4486e-12
Yb-173         1.4156e-10     4.0493e-12
Yb-174         6.6932e-10     8.0369e-12
Yb-175         1.6465e-18     1.0000e-99
Yb-176         2.9876e-10     3.2589e-12
Yb-177         3.1795e-22     1.0000e-99
Yb-178         2.5968e-30     1.0000e-99
Yb-179         7.3896e-100     1.0000e-99
Yb-180         7.3896e-100     1.0000e-99
Lu-165         7.3896e-100     1.0000e-99
Lu-166         7.3896e-100     1.0000e-99
Lu-167         7.3896e-100     1.0000e-99
Lu-168         7.3896e-100     1.0000e-99
Lu-169         7.3896e-100     1.0000e-99
Lu-170         7.3896e-100     1.0000e-99
Lu-171         7.3896e-100     1.0000e-99
Lu-172         7.3896e-100     1.0000e-99
Lu-173         7.3896e-100     1.0000e-99
Lu-174         7.3896e-100     1.0000e-99
Lu-175         9.0998e-11     3.6591e-12
Lu-176         3.4201e-11     9.7613e-14
Lu-177         1.8026e-18     1.0000e-99
Lu-178         1.8356e-29     1.0000e-99
Lu-179         7.5793e-100     1.0000e-99
Lu-180         7.3896e-100     1.0000e-99
Lu-181         7.3896e-100     1.0000e-99
Lu-182         7.3896e-100     1.0000e-99
Hf-166         7.3896e-100     1.0000e-99
Hf-167         7.3896e-100     1.0000e-99
Hf-168         7.3896e-100     1.0000e-99
Hf-169         7.3896e-100     1.0000e-99
Hf-170         7.3896e-100     1.0000e-99
Hf-171         7.3896e-100     1.0000e-99
Hf-172         7.3896e-100     1.0000e-99
Hf-173         7.3896e-100     1.0000e-99
Hf-174         1.6018e-14     2.4647e-14
Hf-175         5.4031e-24     1.0000e-99
Hf-176         4.1740e-11     8.0796e-13
Hf-177         8.2883e-11     2.8782e-12
Hf-178         3.6060e-10     4.2465e-12
Hf-179         1.2288e-10     2.1321e-12
Hf-180         7.1999e-10     5.5219e-12
Hf-181         6.5378e-18     1.0000e-99
Hf-182         4.1528e-12     1.0000e-99
Hf-183         5.5087e-26     1.0000e-99
Hf-184         1.1086e-42     1.0000e-99
Hf-185         7.3896e-100     1.0000e-99
Ta-169         7.3896e-100     1.0000e-99
Ta-170         7.3896e-100     1.0000e-99
Ta-171         7.3896e-100     1.0000e-99
Ta-172         7.3896e-100     1.0000e-99
Ta-173         7.3896e-100     1.0000e-99
Ta-174         7.3896e-100     1.0000e-99
Ta-175         7.3896e-100     1.0000e-99
Ta-176         7.3896e-100     1.0000e-99
Ta-177         7.3896e-100     1.0000e-99
Ta-178         7.3896e-100     1.0000e-99
Ta-179         7.1008e-17     1.0000e-99
Ta-180         3.2387e-16     4.8627e-16
Ta-181         1.4126e-10     3.9749e-12
Ta-182         4.6375e-17     1.0000e-99
Ta-183         8.6681e-22     1.0000e-99
Ta-184         6.3724e-30     1.0000e-99
Ta-185         7.3896e-100     1.0000e-99
Ta-186         7.3896e-100     1.0000e-99
W-172          7.3896e-100     1.0000e-99
W-173          7.3896e-100     1.0000e-99
W-174          7.3896e-100     1.0000e-99
W-175          7.3896e-100     1.0000e-99
W-176          7.3896e-100     1.0000e-99
W-177          7.3896e-100     1.0000e-99
W-178          7.3896e-100     1.0000e-99
W-179          7.3896e-100     1.0000e-99
W-180          3.1787e-14     1.6805e-14
W-181          2.3340e-20     1.0000e-99
W-182          3.6542e-10     3.7583e-12
W-183          1.9739e-10     2.0413e-12
W-184          4.7651e-10     4.3938e-12
W-185          9.3259e-17     1.0000e-99
W-186          7.2681e-11     4.1203e-12
W-187          4.7874e-20     1.0000e-99
W-188          1.2606e-24     1.0000e-99
W-189          7.3903e-100     1.0000e-99
W-190          7.3896e-100     1.0000e-99
Re-175         7.3896e-100     1.0000e-99
Re-176         7.3896e-100     1.0000e-99
Re-177         7.3896e-100     1.0000e-99
Re-178         7.3896e-100     1.0000e-99
Re-179         7.3896e-100     1.0000e-99
Re-180         7.3896e-100     1.0000e-99
Re-181         7.3896e-100     1.0000e-99
Re-182         7.3896e-100     1.0000e-99
Re-183         7.3896e-100     1.0000e-99
Re-184         7.3896e-100     1.0000e-99
Re-185         8.8204e-11     2.0976e-12
Re-186         1.7677e-18     1.0000e-99
Re-187         2.4279e-11     3.5492e-12
Re-188         4.5453e-20     1.0000e-99
Re-189         6.2261e-26     1.0000e-99
Re-190         7.7415e-100     1.0000e-99
Re-191         7.3896e-100     1.0000e-99
Os-179         7.3896e-100     1.0000e-99
Os-180         7.3896e-100     1.0000e-99
Os-181         7.3896e-100     1.0000e-99
Os-182         7.3896e-100     1.0000e-99
Os-183         7.3896e-100     1.0000e-99
Os-184         9.2729e-15     1.4229e-14
Os-185         1.2185e-23     1.0000e-99
Os-186         2.1943e-10     1.1567e-12
Os-187         6.4679e-11     1.2007e-12
Os-188         3.7850e-10     9.7560e-12
Os-189         8.2672e-11     1.1958e-11
Os-190         4.0413e-10     1.9549e-11
Os-191         3.4011e-18     1.0000e-99
Os-192         8.0869e-11     3.0682e-11
Os-193         4.3118e-20     1.0000e-99
Os-194         4.2736e-22     1.0000e-99
Os-195         7.5231e-100     1.0000e-99
Os-196         7.3896e-100     1.0000e-99
Ir-181         7.3896e-100     1.0000e-99
Ir-182         7.3896e-100     1.0000e-99
Ir-183         7.3896e-100     1.0000e-99
Ir-184         7.3896e-100     1.0000e-99
Ir-185         7.3896e-100     1.0000e-99
Ir-186         7.3896e-100     1.0000e-99
Ir-187         7.3896e-100     1.0000e-99
Ir-188         7.3896e-100     1.0000e-99
Ir-189         7.3896e-100     1.0000e-99
Ir-190         7.3896e-100     1.0000e-99
Ir-191         8.5357e-11     2.7172e-11
Ir-192         8.6676e-17     1.0000e-99
Ir-193         1.1375e-10     4.6209e-11
Ir-194         1.9344e-19     1.0000e-99
Ir-195         5.1157e-28     1.0000e-99
Ir-196         7.3903e-100     1.0000e-99
Ir-197         7.3896e-100     1.0000e-99
Pt-184         7.3896e-100     1.0000e-99
Pt-185         7.3896e-100     1.0000e-99
Pt-186         7.3896e-100     1.0000e-99
Pt-187         7.3896e-100     1.0000e-99
Pt-188         7.3896e-100     1.0000e-99
Pt-189         7.3896e-100     1.0000e-99
Pt-190         1.3176e-14     2.0187e-14
Pt-191         3.1811e-25     1.0000e-99
Pt-192         1.3798e-10     1.1711e-12
Pt-193         2.3424e-13     1.0000e-99
Pt-194         3.4143e-10     4.9841e-11
Pt-195         1.6100e-10     5.1411e-11
Pt-196         6.1602e-10     3.8555e-11
Pt-197         2.0579e-19     1.0000e-99
Pt-198         1.1737e-11     1.1053e-11
Pt-199         1.3098e-25     1.0000e-99
Pt-200         4.2673e-30     1.0000e-99
Pt-201         7.3896e-100     1.0000e-99
Pt-202         7.3896e-100     1.0000e-99
Au-185         7.3896e-100     1.0000e-99
Au-186         7.3896e-100     1.0000e-99
Au-187         7.3896e-100     1.0000e-99
Au-188         7.3896e-100     1.0000e-99
Au-189         7.3896e-100     1.0000e-99
Au-190         7.3896e-100     1.0000e-99
Au-191         7.3896e-100     1.0000e-99
Au-192         7.3896e-100     1.0000e-99
Au-193         7.3896e-100     1.0000e-99
Au-194         7.3896e-100     1.0000e-99
Au-195         1.1373e-21     1.0000e-99
Au-196         2.0165e-28     1.0000e-99
Au-197         1.8600e-10     2.1685e-11
Au-198         1.4275e-18     1.0000e-99
Au-199         5.9894e-21     1.0000e-99
Au-200         5.5795e-28     1.0000e-99
Au-201         7.3896e-100     1.0000e-99
Au-202         7.3896e-100     1.0000e-99
Au-203         7.3896e-100     1.0000e-99
Hg-189         7.3896e-100     1.0000e-99
Hg-190         7.3896e-100     1.0000e-99
Hg-191         7.3896e-100     1.0000e-99
Hg-192         7.3896e-100     1.0000e-99
Hg-193         7.3896e-100     1.0000e-99
Hg-194         7.3896e-100     1.0000e-99
Hg-195         7.3896e-100     1.0000e-99
Hg-196         3.9846e-14     6.0242e-14
Hg-197         1.1152e-24     1.0000e-99
Hg-198         5.6442e-10     3.9535e-12
Hg-199         2.5111e-10     6.7259e-12
Hg-200         8.6853e-10     9.2527e-12
Hg-201         3.6208e-10     5.3070e-12
Hg-202         1.5869e-09     1.2083e-11
Hg-203         1.5022e-18     1.0000e-99
Hg-204         4.9776e-11     2.8053e-12
Hg-205         1.5756e-26     1.0000e-99
Hg-206         9.3537e-51     1.0000e-99
Hg-207         7.3896e-100     1.0000e-99
Hg-208         7.3896e-100     1.0000e-99
Tl-192         7.3896e-100     1.0000e-99
Tl-193         7.3896e-100     1.0000e-99
Tl-194         7.3896e-100     1.0000e-99
Tl-195         7.3896e-100     1.0000e-99
Tl-196         7.3896e-100     1.0000e-99
Tl-197         7.3896e-100     1.0000e-99
Tl-198         7.3896e-100     1.0000e-99
Tl-199         7.3896e-100     1.0000e-99
Tl-200         7.3896e-100     1.0000e-99
Tl-201         7.3896e-100     1.0000e-99
Tl-202         7.3896e-100     1.0000e-99
Tl-203         6.7043e-10     6.4472e-12
Tl-204         1.1936e-15     1.0000e-99
Tl-205         1.7123e-09     1.5542e-11
Tl-206         4.7096e-25     1.0000e-99
Tl-207         9.1852e-30     1.0000e-99
Tl-208         7.3896e-100     1.0000e-99
Tl-209         7.3896e-100     1.0000e-99
Tl-210         7.3896e-100     1.0000e-99
Pb-193         7.3896e-100     1.0000e-99
Pb-194         7.3896e-100     1.0000e-99
Pb-195         7.3896e-100     1.0000e-99
Pb-196         7.3896e-100     1.0000e-99
Pb-197         7.3896e-100     1.0000e-99
Pb-198         7.3896e-100     1.0000e-99
Pb-199         7.3896e-100     1.0000e-99
Pb-200         7.3896e-100     1.0000e-99
Pb-201         7.3896e-100     1.0000e-99
Pb-202         7.3896e-100     1.0000e-99
Pb-203         7.3896e-100     1.0000e-99
Pb-204         9.8719e-10     5.8673e-12
Pb-205         2.5888e-11     1.0000e-99
Pb-208         4.4950e-08     1.7715e-10
Pb-209         4.2940e-23     1.0000e-99
Pb-210         2.1968e-20     1.0000e-99
Pb-211         7.3896e-100     1.0000e-99
Bi-202         7.3896e-100     1.0000e-99
Bi-203         7.3896e-100     1.0000e-99
Bi-204         7.3896e-100     1.0000e-99
Bi-205         7.3896e-100     1.0000e-99
Bi-206         7.3896e-100     1.0000e-99
Bi-207         7.3896e-100     1.0000e-99
Bi-208         7.3896e-100     1.0000e-99
Bi-209         4.8249e-10     1.7452e-11
Bi-210         1.3313e-10     1.0000e-99
Al-26m1        1.4551e-17     1.0000e-99
Kr-85m1        8.0068e-22     1.0000e-99
Cd-115m1       4.9311e-20     1.0000e-99
Lu-176m1       7.9139e-22     1.0000e-99
Ta-180m1       2.6847e-25     1.0000e-99
